metric,no_targets_columns,value,n_samples,seed,split
rmse,0,10.77893537284955,64,0,0
rmse,0,13.916395340442511,64,0,1
rmse,0,9.426753373769323,64,0,2
rmse,0,10.976339999354561,63,0,3
rmse,0,10.651678985126004,63,0,4
rmse,0,10.60675536848004,64,1,0
rmse,0,12.492201778175609,64,1,1
rmse,0,13.428082905930475,64,1,2
rmse,0,16.731534988516348,63,1,3
rmse,0,10.689958988684808,63,1,4
rmse,0,19.72090814981165,64,2,0
rmse,0,11.722208223720694,64,2,1
rmse,0,9.938103237030553,64,2,2
rmse,0,10.159445946333548,63,2,3
rmse,0,18.64691923452732,63,2,4
rmse,0,12.168466607354864,64,3,0
rmse,0,15.31673297000313,64,3,1
rmse,0,11.26850471517499,64,3,2
rmse,0,11.239639098178026,63,3,3
rmse,0,13.077834354197982,63,3,4
rmse,0,12.896894936351682,64,4,0
rmse,0,16.75366065358786,64,4,1
rmse,0,10.42390635368725,64,4,2
rmse,0,9.149173932295838,63,4,3
rmse,0,12.093121225233912,63,4,4
