metric,no_targets_columns,value,n_samples,seed,split
rmse,0,10.822412384277856,64,0,0
rmse,0,13.904507073565949,64,0,1
rmse,0,9.425803846760232,64,0,2
rmse,0,10.93783207613719,63,0,3
rmse,0,10.631673352661927,63,0,4
rmse,0,10.335359246960087,64,1,0
rmse,0,12.455799399366013,64,1,1
rmse,0,13.185726036165551,64,1,2
rmse,0,16.593610158401965,63,1,3
rmse,0,10.662268882075239,63,1,4
rmse,0,19.634860959787293,64,2,0
rmse,0,11.62468961794314,64,2,1
rmse,0,9.869284155776949,64,2,2
rmse,0,10.26688653638282,63,2,3
rmse,0,18.64943840070978,63,2,4
rmse,0,11.812950620252247,64,3,0
rmse,0,15.097372503614109,64,3,1
rmse,0,11.285193579514264,64,3,2
rmse,0,11.233353485868312,63,3,3
rmse,0,13.06462386572397,63,3,4
rmse,0,12.487302303555866,64,4,0
rmse,0,16.836304647787095,64,4,1
rmse,0,10.385017370804414,64,4,2
rmse,0,8.957625090170703,63,4,3
rmse,0,12.019651598821255,63,4,4
