metric,no_targets_columns,value,n_samples,seed,split
rmse,0,10.855002005426021,64,0,0
rmse,0,17.17969426732602,64,0,1
rmse,0,11.772477383161284,64,0,2
rmse,0,16.58179852536599,63,0,3
rmse,0,9.966080181054188,63,0,4
rmse,0,16.925488293717912,64,1,0
rmse,0,21.535006360551858,64,1,1
rmse,0,12.647662654780044,64,1,2
rmse,0,20.762267754377422,63,1,3
rmse,0,12.291258488799501,63,1,4
rmse,0,29.294032769979722,64,2,0
rmse,0,13.941487764134505,64,2,1
rmse,0,17.062407513199165,64,2,2
rmse,0,15.57419378976717,63,2,3
rmse,0,20.70239853777955,63,2,4
rmse,0,15.994515010185147,64,3,0
rmse,0,19.974845403128974,64,3,1
rmse,0,15.609327720340197,64,3,2
rmse,0,9.393599715999299,63,3,3
rmse,0,14.75061570262054,63,3,4
rmse,0,16.962047514448123,64,4,0
rmse,0,25.418883560065023,64,4,1
rmse,0,12.153630014941353,64,4,2
rmse,0,14.563291948089047,63,4,3
rmse,0,19.16391976392565,63,4,4
