metric,no_targets_columns,value,n_samples,seed,split
rmse,0,0.5429928098502481,52,0,0
rmse,0,0.5138655451875691,51,0,1
rmse,0,0.560029106953622,51,0,2
rmse,0,0.44034276613673234,51,0,3
rmse,0,0.6916066887616138,51,0,4
rmse,0,0.5403762999520194,52,1,0
rmse,0,0.5123644188418001,51,1,1
rmse,0,0.5226747004908872,51,1,2
rmse,0,0.5173338160985165,51,1,3
rmse,0,0.6326470576730683,51,1,4
rmse,0,0.538575778111036,52,2,0
rmse,0,0.5322331762175357,51,2,1
rmse,0,0.5197420131444734,51,2,2
rmse,0,0.626785184064826,51,2,3
rmse,0,0.5283765113152632,51,2,4
rmse,0,0.6380799063589782,52,3,0
rmse,0,0.6111843026371712,51,3,1
rmse,0,0.48695950294055507,51,3,2
rmse,0,0.5266188882891936,51,3,3
rmse,0,0.4908062342675438,51,3,4
rmse,0,0.5756547105716511,52,4,0
rmse,0,0.6178858977174397,51,4,1
rmse,0,0.527219249465549,51,4,2
rmse,0,0.4867883251794886,51,4,3
rmse,0,0.514061351100926,51,4,4
