metric,no_targets_columns,value,n_samples,seed,split
rmse,0,0.5288233784396269,52,0,0
rmse,0,0.48154525835696305,51,0,1
rmse,0,0.5771495088374274,51,0,2
rmse,0,0.41829960842545816,51,0,3
rmse,0,0.6535555041039266,51,0,4
rmse,0,0.4880137603588855,52,1,0
rmse,0,0.49564396617065515,51,1,1
rmse,0,0.4921751309751047,51,1,2
rmse,0,0.5594615377158917,51,1,3
rmse,0,0.6151023229758303,51,1,4
rmse,0,0.5146036314198893,52,2,0
rmse,0,0.4908837115613975,51,2,1
rmse,0,0.4941435240168009,51,2,2
rmse,0,0.5974507749388686,51,2,3
rmse,0,0.5720087770356644,51,2,4
rmse,0,0.6869885682131973,52,3,0
rmse,0,0.5670407357727651,51,3,1
rmse,0,0.44761246196746346,51,3,2
rmse,0,0.488874136409406,51,3,3
rmse,0,0.48588825841556377,51,3,4
rmse,0,0.623992757312663,52,4,0
rmse,0,0.5801814111038011,51,4,1
rmse,0,0.49335618167030226,51,4,2
rmse,0,0.43689615338150767,51,4,3
rmse,0,0.5047013855560107,51,4,4
