metric,no_targets_columns,value,n_samples,seed,split
rmse,0,10.804577870375807,64,0,0
rmse,0,13.911196261985213,64,0,1
rmse,0,9.439861204784899,64,0,2
rmse,0,10.967754033498219,63,0,3
rmse,0,10.680184617007813,63,0,4
rmse,0,10.34326636731156,64,1,0
rmse,0,12.445218939039371,64,1,1
rmse,0,13.28085660737901,64,1,2
rmse,0,16.58747595738891,63,1,3
rmse,0,10.70988511849238,63,1,4
rmse,0,19.660286805352737,64,2,0
rmse,0,11.619751176891759,64,2,1
rmse,0,9.873946563026022,64,2,2
rmse,0,10.275200416294837,63,2,3
rmse,0,18.641624638327247,63,2,4
rmse,0,11.919739949757705,64,3,0
rmse,0,15.093717895631023,64,3,1
rmse,0,11.345237500706348,64,3,2
rmse,0,11.242870609232376,63,3,3
rmse,0,13.092282792747659,63,3,4
rmse,0,12.606021536081496,64,4,0
rmse,0,16.842803458188197,64,4,1
rmse,0,10.381251932838303,64,4,2
rmse,0,8.988727403291115,63,4,3
rmse,0,12.039899612126947,63,4,4
