metric,no_targets_columns,value,n_samples,seed,split
rmse,0,11.797594323885747,64,0,0
rmse,0,10.447059294530748,64,0,1
rmse,0,11.005717752398002,64,0,2
rmse,0,13.417974916909653,63,0,3
rmse,0,11.818591653423706,63,0,4
rmse,0,12.137162185909489,64,1,0
rmse,0,18.162967211491527,64,1,1
rmse,0,10.918732463401682,64,1,2
rmse,0,13.487673901386271,63,1,3
rmse,0,11.273059907996151,63,1,4
rmse,0,17.358730172263144,64,2,0
rmse,0,11.195384629570393,64,2,1
rmse,0,14.274637396729554,64,2,2
rmse,0,11.521435590776528,63,2,3
rmse,0,14.416224871763337,63,2,4
rmse,0,13.183319107594013,64,3,0
rmse,0,8.719632637454628,64,3,1
rmse,0,12.717480172508242,64,3,2
rmse,0,10.979699029717695,63,3,3
rmse,0,11.306624337946591,63,3,4
rmse,0,11.115914103036896,64,4,0
rmse,0,15.256853888025582,64,4,1
rmse,0,14.588120748996586,64,4,2
rmse,0,11.653553348536773,63,4,3
rmse,0,13.690945283190796,63,4,4
