metric,no_targets_columns,value,n_samples,seed,split
rmse,0,2.152115528161942,112,0,0
rmse,0,1.884481030787846,112,0,1
rmse,0,2.461339675122396,112,0,2
rmse,0,2.0349567605525944,111,0,3
rmse,0,1.9679695901365468,111,0,4
rmse,0,1.781655934810369,112,1,0
rmse,0,2.3412300783783158,112,1,1
rmse,0,1.9997047724399755,112,1,2
rmse,0,2.13989337042767,111,1,3
rmse,0,2.2018846982484863,111,1,4
rmse,0,2.084889481243531,112,2,0
rmse,0,2.0347904877332974,112,2,1
rmse,0,1.882189736330736,112,2,2
rmse,0,2.2953644299413107,111,2,3
rmse,0,2.0672952014702317,111,2,4
rmse,0,1.8657185547502804,112,3,0
rmse,0,2.355613127488666,112,3,1
rmse,0,2.169634538715987,112,3,2
rmse,0,1.9629220735710187,111,3,3
rmse,0,2.0466830767800808,111,3,4
rmse,0,2.01371738315939,112,4,0
rmse,0,1.9881475266044857,112,4,1
rmse,0,2.176391591147922,112,4,2
rmse,0,2.3173954943412967,111,4,3
rmse,0,1.9266688318940708,111,4,4
