metric,no_targets_columns,value,n_samples,seed,split
rmse,0,2.4213422564960405,112,0,0
rmse,0,2.687447234104263,112,0,1
rmse,0,2.3987050709876434,112,0,2
rmse,0,2.312734738354954,111,0,3
rmse,0,2.2725846946033443,111,0,4
rmse,0,2.1749947269724994,112,1,0
rmse,0,2.520298020285069,112,1,1
rmse,0,2.1919547966131847,112,1,2
rmse,0,2.594492856862729,111,1,3
rmse,0,2.6789773657601303,111,1,4
rmse,0,2.3434434439949356,112,2,0
rmse,0,2.384835031544174,112,2,1
rmse,0,2.207123560861674,112,2,2
rmse,0,2.3133439720958346,111,2,3
rmse,0,2.6889637078895707,111,2,4
rmse,0,2.160078348341182,112,3,0
rmse,0,2.3767231407062037,112,3,1
rmse,0,2.5501840298505756,112,3,2
rmse,0,2.291261292647539,111,3,3
rmse,0,2.421647260923976,111,3,4
rmse,0,2.3001143953321326,112,4,0
rmse,0,2.5608416020957003,112,4,1
rmse,0,2.272458558900798,112,4,2
rmse,0,2.6530756045168506,111,4,3
rmse,0,2.514757380028114,111,4,4
