metric,no_targets_columns,value,n_samples,seed,split
rmse,0,0.5514650018579785,52,0,0
rmse,0,0.516966726987275,51,0,1
rmse,0,0.5599237830677708,51,0,2
rmse,0,0.44117656378538306,51,0,3
rmse,0,0.681017827551667,51,0,4
rmse,0,0.5451140989074327,52,1,0
rmse,0,0.5086390024887724,51,1,1
rmse,0,0.5225362290250102,51,1,2
rmse,0,0.5191487756149271,51,1,3
rmse,0,0.6367953635706148,51,1,4
rmse,0,0.5416528159248081,52,2,0
rmse,0,0.5376020144168818,51,2,1
rmse,0,0.5211192204757482,51,2,2
rmse,0,0.6279506339221214,51,2,3
rmse,0,0.5252858780562475,51,2,4
rmse,0,0.6421107428853114,52,3,0
rmse,0,0.6033038154965952,51,3,1
rmse,0,0.48831524335983634,51,3,2
rmse,0,0.5288478866725922,51,3,3
rmse,0,0.4940313251089515,51,3,4
rmse,0,0.5818633410563844,52,4,0
rmse,0,0.61547786766626,51,4,1
rmse,0,0.5273660409701889,51,4,2
rmse,0,0.4903369452926235,51,4,3
rmse,0,0.5183338080872482,51,4,4
