metric,no_targets_columns,value,n_samples,seed,split
rmse,0,2.208959704699829,112,0,0
rmse,0,2.2046020981517866,112,0,1
rmse,0,2.1800638806524524,112,0,2
rmse,0,2.0593415597354254,111,0,3
rmse,0,2.119316756642264,111,0,4
rmse,0,1.790230870664299,112,1,0
rmse,0,2.3827693267729635,112,1,1
rmse,0,2.0054667657546426,112,1,2
rmse,0,2.3398128924730255,111,1,3
rmse,0,2.279464044279559,111,1,4
rmse,0,2.239132943102389,112,2,0
rmse,0,2.129414481618493,112,2,1
rmse,0,2.0308380027633826,112,2,2
rmse,0,2.362796249099196,111,2,3
rmse,0,2.2257014616149426,111,2,4
rmse,0,2.1304400163815878,112,3,0
rmse,0,2.2185959967458513,112,3,1
rmse,0,2.3280046204446347,112,3,2
rmse,0,1.9890331111258641,111,3,3
rmse,0,2.2692472620464335,111,3,4
rmse,0,2.086939943946696,112,4,0
rmse,0,2.2428733142459225,112,4,1
rmse,0,2.053327602335115,112,4,2
rmse,0,2.3536283327042784,111,4,3
rmse,0,2.228261030556943,111,4,4
