metric,no_targets_columns,value,n_samples,seed,split
rmse,0,2.0807372994995323,112,0,0
rmse,0,1.9975621802125583,112,0,1
rmse,0,2.3822737653704484,112,0,2
rmse,0,2.016631298908011,111,0,3
rmse,0,2.0210142749293394,111,0,4
rmse,0,1.8721280399582656,112,1,0
rmse,0,2.350290588643088,112,1,1
rmse,0,2.028938914023756,112,1,2
rmse,0,2.1472720419878737,111,1,3
rmse,0,2.208636777646172,111,1,4
rmse,0,2.1244600792631503,112,2,0
rmse,0,2.008962901827402,112,2,1
rmse,0,1.893949991299137,112,2,2
rmse,0,2.341115439906534,111,2,3
rmse,0,2.060865012849231,111,2,4
rmse,0,1.8488340594015458,112,3,0
rmse,0,2.3217895307950283,112,3,1
rmse,0,2.248197104886414,112,3,2
rmse,0,1.9490879432711339,111,3,3
rmse,0,2.0989050230520774,111,3,4
rmse,0,2.0864790708524557,112,4,0
rmse,0,1.9715568631046383,112,4,1
rmse,0,2.110992020859919,112,4,2
rmse,0,2.293318667597319,111,4,3
rmse,0,1.8489016785197165,111,4,4
