metric,no_targets_columns,value,n_samples,seed,split
rmse,0,10.833662583417553,64,0,0
rmse,0,13.895957909647702,64,0,1
rmse,0,9.409219291628384,64,0,2
rmse,0,10.91523873520751,63,0,3
rmse,0,10.659420756793725,63,0,4
rmse,0,10.295531421425226,64,1,0
rmse,0,12.425765433760022,64,1,1
rmse,0,13.1408584595247,64,1,2
rmse,0,16.60001892554619,63,1,3
rmse,0,10.666230931532201,63,1,4
rmse,0,19.638001787682892,64,2,0
rmse,0,11.63713811776634,64,2,1
rmse,0,9.867380671801854,64,2,2
rmse,0,10.270420513785048,63,2,3
rmse,0,18.649258008783498,63,2,4
rmse,0,11.751212274804958,64,3,0
rmse,0,15.075769205728388,64,3,1
rmse,0,11.295525431053207,64,3,2
rmse,0,11.231792985195536,63,3,3
rmse,0,13.071822779874806,63,3,4
rmse,0,12.425048500880536,64,4,0
rmse,0,16.84170375565503,64,4,1
rmse,0,10.373492367866323,64,4,2
rmse,0,8.954753040327482,63,4,3
rmse,0,12.021775141386291,63,4,4
