metric,no_targets_columns,value,n_samples,seed,split
rmse,0,13.263030291331994,64,0,0
rmse,0,13.39412212279053,64,0,1
rmse,0,10.85132093609017,64,0,2
rmse,0,13.70181781935068,63,0,3
rmse,0,11.558574670736457,63,0,4
rmse,0,12.389507846543298,64,1,0
rmse,0,13.307788868594868,64,1,1
rmse,0,13.02023820115345,64,1,2
rmse,0,13.622537472280564,63,1,3
rmse,0,12.943550045640439,63,1,4
rmse,0,13.256505736278752,64,2,0
rmse,0,15.12725213169336,64,2,1
rmse,0,10.000294787390843,64,2,2
rmse,0,11.29142216717843,63,2,3
rmse,0,15.415522302105492,63,2,4
rmse,0,12.88803335594039,64,3,0
rmse,0,12.440193547832868,64,3,1
rmse,0,14.261034309949478,64,3,2
rmse,0,10.681219937784208,63,3,3
rmse,0,11.740002222062701,63,3,4
rmse,0,14.288743950111925,64,4,0
rmse,0,11.817824684988768,64,4,1
rmse,0,13.541892219437113,64,4,2
rmse,0,10.652807958180022,63,4,3
rmse,0,13.319473200733011,63,4,4
