metric,no_targets_columns,value,n_samples,seed,split
rmse,0,0.5404491844506359,52,0,0
rmse,0,0.6647745118056294,51,0,1
rmse,0,0.8296787426833923,51,0,2
rmse,0,0.7216255927460717,51,0,3
rmse,0,0.6387753409694016,51,0,4
rmse,0,0.7267935642600999,52,1,0
rmse,0,0.7656785769829558,51,1,1
rmse,0,0.7493538792352457,51,1,2
rmse,0,0.5433594411294295,51,1,3
rmse,0,0.7917732915330393,51,1,4
rmse,0,0.8150631870026204,52,2,0
rmse,0,0.67409465212122,51,2,1
rmse,0,0.5329978259151671,51,2,2
rmse,0,0.8034058903644954,51,2,3
rmse,0,0.6820848956193057,51,2,4
rmse,0,0.45947082634600683,52,3,0
rmse,0,0.4882639004630038,51,3,1
rmse,0,0.7318783566820796,51,3,2
rmse,0,0.8843694836151327,51,3,3
rmse,0,0.8224057075678075,51,3,4
rmse,0,0.7161425655680066,52,4,0
rmse,0,0.5373926662968807,51,4,1
rmse,0,0.684917746952456,51,4,2
rmse,0,0.7134823284585742,51,4,3
rmse,0,0.9220917178029657,51,4,4
