metric,no_targets_columns,value,n_samples,seed,split
rmse,0,10.787472505467713,64,0,0
rmse,0,13.953578053496642,64,0,1
rmse,0,9.467107378658488,64,0,2
rmse,0,10.952158525085151,63,0,3
rmse,0,10.57341327301685,63,0,4
rmse,0,10.657501425501119,64,1,0
rmse,0,12.535115403400575,64,1,1
rmse,0,13.647026662189228,64,1,2
rmse,0,16.682252089645658,63,1,3
rmse,0,10.776479988660641,63,1,4
rmse,0,19.763444907826564,64,2,0
rmse,0,11.75722239248709,64,2,1
rmse,0,9.876898911428631,64,2,2
rmse,0,10.259788970446165,63,2,3
rmse,0,18.6587078015528,63,2,4
rmse,0,12.460182573267767,64,3,0
rmse,0,15.268672881403868,64,3,1
rmse,0,11.253162766855892,64,3,2
rmse,0,11.24874626600039,63,3,3
rmse,0,13.067249175838139,63,3,4
rmse,0,12.991217629581714,64,4,0
rmse,0,16.73685669568022,64,4,1
rmse,0,10.424224536871197,64,4,2
rmse,0,9.174254921296104,63,4,3
rmse,0,12.15544218093915,63,4,4
