metric,no_targets_columns,value,n_samples,seed,split
rmse,0,0.360727732930284,52,0,0
rmse,0,0.3752472152664549,51,0,1
rmse,0,0.5503150757616472,51,0,2
rmse,0,0.6136461136590143,51,0,3
rmse,0,0.5271748229271702,51,0,4
rmse,0,0.46933867929996326,52,1,0
rmse,0,0.5440446494169242,51,1,1
rmse,0,0.4552687804581353,51,1,2
rmse,0,0.334816679442314,51,1,3
rmse,0,0.6480528779047418,51,1,4
rmse,0,0.6354680738193084,52,2,0
rmse,0,0.5396464417804793,51,2,1
rmse,0,0.40597074728999927,51,2,2
rmse,0,0.42655217124902145,51,2,3
rmse,0,0.38578141145105876,51,2,4
rmse,0,0.3857507069844488,52,3,0
rmse,0,0.3261303057142909,51,3,1
rmse,0,0.5675229166490825,51,3,2
rmse,0,0.4541929655202342,51,3,3
rmse,0,0.6447452901465817,51,3,4
rmse,0,0.5536642703852357,52,4,0
rmse,0,0.4774140347224603,51,4,1
rmse,0,0.6171954070712603,51,4,2
rmse,0,0.33013030708347224,51,4,3
rmse,0,0.5766873101740901,51,4,4
