metric,no_targets_columns,value,n_samples,seed,split
rmse,0,2.1064082349638795,112,0,0
rmse,0,2.1238392166769757,112,0,1
rmse,0,2.457605126363688,112,0,2
rmse,0,2.1507506996351378,111,0,3
rmse,0,2.1810273557808526,111,0,4
rmse,0,1.9406772831667196,112,1,0
rmse,0,2.4541696429153657,112,1,1
rmse,0,2.084094407402819,112,1,2
rmse,0,2.2586217753178524,111,1,3
rmse,0,2.3215364893910104,111,1,4
rmse,0,2.1794704409264085,112,2,0
rmse,0,2.1233619977638756,112,2,1
rmse,0,1.9592400492982918,112,2,2
rmse,0,2.4177536679060627,111,2,3
rmse,0,2.170520520892208,111,2,4
rmse,0,1.9344851942045447,112,3,0
rmse,0,2.4276148031643268,112,3,1
rmse,0,2.290859590347209,112,3,2
rmse,0,2.0418813794432666,111,3,3
rmse,0,2.2190798213085894,111,3,4
rmse,0,2.1500543627228184,112,4,0
rmse,0,2.094425051528886,112,4,1
rmse,0,2.1917129429888886,112,4,2
rmse,0,2.446454648393112,111,4,3
rmse,0,1.9490623623437362,111,4,4
