metric,no_targets_columns,value,n_samples,seed,split
rmse,0,9.218650824276414,64,0,0
rmse,0,8.493398263244682,64,0,1
rmse,0,8.374782802223395,64,0,2
rmse,0,10.032713360149755,63,0,3
rmse,0,9.04110123958864,63,0,4
rmse,0,9.21860255043355,64,1,0
rmse,0,10.5448062890858,64,1,1
rmse,0,10.638111992999985,64,1,2
rmse,0,11.362389671205264,63,1,3
rmse,0,7.15054336880325,63,1,4
rmse,0,9.73573841157078,64,2,0
rmse,0,10.15263493262502,64,2,1
rmse,0,8.856121346505196,64,2,2
rmse,0,9.927525000863634,63,2,3
rmse,0,10.871040161357001,63,2,4
rmse,0,10.879240917360253,64,3,0
rmse,0,10.29256249060816,64,3,1
rmse,0,8.991699563370009,64,3,2
rmse,0,9.201593086022838,63,3,3
rmse,0,8.871067515610761,63,3,4
rmse,0,10.059452798974513,64,4,0
rmse,0,9.361501209360357,64,4,1
rmse,0,9.347581913000539,64,4,2
rmse,0,9.452430719798434,63,4,3
rmse,0,10.424376751201153,63,4,4
