metric,no_targets_columns,value,n_samples,seed,split
rmse,0,10.950138390906064,64,0,0
rmse,0,13.893816623353057,64,0,1
rmse,0,9.331936524568127,64,0,2
rmse,0,10.792025248372505,63,0,3
rmse,0,10.629063280592861,63,0,4
rmse,0,10.527649847980495,64,1,0
rmse,0,12.542810580638283,64,1,1
rmse,0,13.02859209811731,64,1,2
rmse,0,16.78308163319489,63,1,3
rmse,0,10.685993771834067,63,1,4
rmse,0,19.72504400499495,64,2,0
rmse,0,11.810736631882154,64,2,1
rmse,0,9.875167985453725,64,2,2
rmse,0,10.341513418483315,63,2,3
rmse,0,18.65285667557652,63,2,4
rmse,0,11.638832958929202,64,3,0
rmse,0,15.233585656379129,64,3,1
rmse,0,11.237550792362274,64,3,2
rmse,0,11.308854770629589,63,3,3
rmse,0,13.072232732586626,63,3,4
rmse,0,12.180736049588905,64,4,0
rmse,0,16.829682433322787,64,4,1
rmse,0,10.438600219827872,64,4,2
rmse,0,9.146359046806275,63,4,3
rmse,0,12.162152545283384,63,4,4
