metric,no_targets_columns,value,n_samples,seed,split
rmse,0,74.73905922360379,64,0,0
rmse,0,89.64139452397656,64,0,1
rmse,0,94.71970227680455,64,0,2
rmse,0,92.82100748300823,63,0,3
rmse,0,80.19393613683287,63,0,4
rmse,0,93.08435552670615,64,1,0
rmse,0,101.08267530718527,64,1,1
rmse,0,86.16382706625484,64,1,2
rmse,0,78.82184049710396,63,1,3
rmse,0,84.99802355324752,63,1,4
rmse,0,62.3843298706291,64,2,0
rmse,0,73.9133694143444,64,2,1
rmse,0,117.8367156741289,64,2,2
rmse,0,105.13771471021532,63,2,3
rmse,0,90.31335931022282,63,2,4
rmse,0,91.73392774383669,64,3,0
rmse,0,91.08487625662487,64,3,1
rmse,0,84.9329469750609,64,3,2
rmse,0,61.22410446334612,63,3,3
rmse,0,100.94906715369392,63,3,4
rmse,0,87.97371568951392,64,4,0
rmse,0,119.55633243342903,64,4,1
rmse,0,75.7324282954003,64,4,2
rmse,0,96.99627700878222,63,4,3
rmse,0,104.19387827307813,63,4,4
