metric,no_targets_columns,value,n_samples,seed,split
rmse,0,14.596113253128625,64,0,0
rmse,0,16.525278698882726,64,0,1
rmse,0,10.90969034325331,64,0,2
rmse,0,15.15850148503531,63,0,3
rmse,0,11.976905100221714,63,0,4
rmse,0,13.654544712752486,64,1,0
rmse,0,13.21888204701903,64,1,1
rmse,0,18.888569809485286,64,1,2
rmse,0,19.530912466192706,63,1,3
rmse,0,11.986786877177606,63,1,4
rmse,0,25.822711074133167,64,2,0
rmse,0,13.739414321597522,64,2,1
rmse,0,13.48704379798958,64,2,2
rmse,0,13.491577791821127,63,2,3
rmse,0,19.862941139804178,63,2,4
rmse,0,18.881136449832162,64,3,0
rmse,0,18.39743045685029,64,3,1
rmse,0,14.821808014991708,64,3,2
rmse,0,15.847210600765592,63,3,3
rmse,0,13.883568428341174,63,3,4
rmse,0,19.79490743678591,64,4,0
rmse,0,19.484262704872805,64,4,1
rmse,0,13.138473927396456,64,4,2
rmse,0,13.656511607595974,63,4,3
rmse,0,12.912870599693603,63,4,4
