metric,no_targets_columns,value,n_samples,seed,split
rmse,0,13.899836698798186,64,0,0
rmse,0,14.421046240704472,64,0,1
rmse,0,11.678288452946616,64,0,2
rmse,0,13.759062769941442,63,0,3
rmse,0,12.231309402930687,63,0,4
rmse,0,12.972505416828891,64,1,0
rmse,0,13.504093429420129,64,1,1
rmse,0,13.420453547157663,64,1,2
rmse,0,13.611512742489797,63,1,3
rmse,0,13.93049782374463,63,1,4
rmse,0,13.544328539362503,64,2,0
rmse,0,16.03626009387624,64,2,1
rmse,0,10.608565555864624,64,2,2
rmse,0,11.090120885772894,63,2,3
rmse,0,16.035970072070008,63,2,4
rmse,0,12.982628433545973,64,3,0
rmse,0,12.752473967724285,64,3,1
rmse,0,15.520967385534481,64,3,2
rmse,0,11.231353802348119,63,3,3
rmse,0,12.358423291102035,63,3,4
rmse,0,15.08574112610623,64,4,0
rmse,0,12.076529703692582,64,4,1
rmse,0,14.328409396801682,64,4,2
rmse,0,11.220310715721588,63,4,3
rmse,0,13.538326754337819,63,4,4
