metric,no_targets_columns,value,n_samples,seed,split
rmse,0,2.346179588324732,112,0,0
rmse,0,2.455744430775473,112,0,1
rmse,0,2.345759085805923,112,0,2
rmse,0,2.2005183286594012,111,0,3
rmse,0,2.1152359828723633,111,0,4
rmse,0,1.9796440184330046,112,1,0
rmse,0,2.506391722459541,112,1,1
rmse,0,2.1514566091978726,112,1,2
rmse,0,2.6042449812788164,111,1,3
rmse,0,2.3639742930739027,111,1,4
rmse,0,2.4029655757280617,112,2,0
rmse,0,2.215988135723404,112,2,1
rmse,0,2.075186431342415,112,2,2
rmse,0,2.4838017994047896,111,2,3
rmse,0,2.4612634056529026,111,2,4
rmse,0,2.3282134680671205,112,3,0
rmse,0,2.448957932351456,112,3,1
rmse,0,2.4221017028973053,112,3,2
rmse,0,2.0675080179904675,111,3,3
rmse,0,2.302284723698313,111,3,4
rmse,0,2.215921601185978,112,4,0
rmse,0,2.3791693428445204,112,4,1
rmse,0,2.26314819925863,112,4,2
rmse,0,2.4557456404512936,111,4,3
rmse,0,2.4255539340712033,111,4,4
