paper,target,model,fp kernel,count kernel,mixing method,lengthscale_kendalls_w,feature_importance_MDI_kendalls_w,feature_importance_SHAP_kendalls_w,rmse_avg,rmse_stdev,rmse_seed_fold_scores,r2_avg,r2_stdev,r2_seed_fold_scores,mae_avg,mae_stdev,mae_seed_fold_scores,cvpp_ama_avg,cvpp_ama_stdev,cvpp_ama_seed_fold_scores,nll_avg,nll_stdev,nll_seed_fold_scores,ece_avg,ece_stdev,ece_seed_fold_scores,Cv_avg,Cv_stdev,Cv_seed_fold_scores,RUSC_avg,RUSC_stdev,RUSC_seed_fold_scores,OOF_R2,OOF_ece,OOF_cvpp_ama,OOF_cdf_ama,OOF_RUSC,OOF_nll,OOF_Cv,OOF_sharpness,Running time (GPU),Running time (CPU)
Understanding and Designing a High-Performance Ultrafiltration Membrane Using Machine Learning,target_flux recovery ratio (%),GpyroHMC,Tanimoto,RBF,(count:+)x(fp:x),0.8862222222222222,,,8.773339905423988,1.2128607760944845,"[8.68806854778404, 11.091356322110924, 7.71683921354711, 8.82035548442309, 8.229208185372526, 7.676062182064052, 9.330743707203293, 9.393017811795273, 7.780956712098781, 10.51114142706802, 8.341060952366995, 6.803497644448814, 7.991636607317179, 10.893408370523282, 8.33274541323643]",0.5228134239880453,0.09769185669234833,"[0.4713225550186646, 0.33612420735869897, 0.5979818306813277, 0.6295240072665723, 0.46140530909587496, 0.6095401105714799, 0.4862835743651568, 0.40935292432715864, 0.6161922069033934, 0.4171738082251021, 0.5763106649626535, 0.6797864784425739, 0.49767514125575707, 0.4399636070531374, 0.6135649342931286]",6.547421886247303,0.8750651576982446,"[6.172328083515167, 8.112118675708771, 6.065903148651123, 6.755419372074187, 6.0525218346005385, 5.4388484239578245, 7.300531373023986, 7.395724947452545, 5.925484287322512, 7.137748098222036, 6.2427051067352295, 5.17402330160141, 5.961910314559937, 8.199868868873232, 6.276192457411024]",0.06204971340388007,0.027708127283585106,"[0.08197916666666666, 0.07552083333333337, 0.07291666666666664, 0.03793650793650794, 0.0543386243386243, 0.10937499999999999, 0.018333333333333354, 0.030416666666666693, 0.08894179894179893, 0.03338624338624339, 0.049583333333333326, 0.11770833333333333, 0.05385416666666664, 0.05148148148148151, 0.05497354497354494]",3.614845857426453,0.16848908973193774,"[3.561933565276272, 4.089087612203394, 3.5174307759607704, 3.5964918507063395, 3.5283177396619747, 3.4777701543162296, 3.629655512785167, 3.651991492239291, 3.491051960745922, 3.8042448815138594, 3.5712442573444685, 3.4271309988418945, 3.4911126072375964, 3.8420797347340723, 3.5431447178295383]",0.04828968253968254,0.020978503740230005,"[0.058437499999999996, 0.034375, 0.057499999999999996, 0.021111111111111105, 0.10809523809523809, 0.0515625, 0.026249999999999996, 0.07062500000000001, 0.051587301587301605, 0.042063492063492046, 0.030625000000000003, 0.053125, 0.04375, 0.02587301587301589, 0.04936507936507938]",0.13315765659014384,0.032095675912798875,"[0.08833709359169006, 0.15613676607608795, 0.12245244532823563, 0.1493217945098877, 0.15868999063968658, 0.11390884965658188, 0.1257682591676712, 0.09235335886478424, 0.2082018107175827, 0.10497767478227615, 0.171243816614151, 0.12141434103250504, 0.12061405181884766, 0.10348701477050781, 0.160457581281662]",0.04556702918656777,0.10742928154005721,"[0.03161702420755797, 0.15397119801871711, -0.1346153846153846, 0.11878502767065613, 0.13484062980030723, -0.0775658783600336, 0.16607523070356664, 0.18887362637362634, 0.032570475358472496, 0.06470969447175155, -0.187756129997236, 0.004624595062059649, -0.005769230769230769, 0.11477672303921553, 0.07836783683447089]",0.5273489807557711,0.021698113207547172,0.03932215234102024,0.012254942486762847,-0.00798542455141657,3.6147239893019987,0.15659288122222073,8.69462463440885,543.6,
Understanding and Designing a High-Performance Ultrafiltration Membrane Using Machine Learning,target_flux recovery ratio (%),GpyroHMC,Tanimoto,RBF,(count:+)x(fp:+),0.8895353535353535,,,8.783431260943965,1.2073909112066603,"[8.660750151069397, 11.116681120866588, 7.825652124811383, 8.802280539929876, 8.228552281767161, 7.685064401854068, 9.307798470403217, 9.394909770199273, 7.78109773592294, 10.500437046677764, 8.360360326975504, 6.817413846774054, 8.012878062390485, 10.914660266182075, 8.342932768335679]",0.5217421235106704,0.09725133287427602,"[0.47464203016174544, 0.33308910248948376, 0.5865644142227578, 0.6310408331701266, 0.4614911623428005, 0.608623737879628, 0.48880702850139646, 0.40911496198887987, 0.6161782943383391, 0.4183602857465354, 0.5743477494396034, 0.6784751783423073, 0.495001273108013, 0.4377763311890819, 0.6126194697393584]",6.557237027082493,0.8680683766422278,"[6.139287738800048, 8.13681454896927, 6.1613569474220276, 6.718795977395678, 6.07696307227725, 5.455093595981598, 7.2697250103950495, 7.392686862945557, 5.92365747118753, 7.139368496849423, 6.263004302978516, 5.198536188602447, 5.9770879817008975, 8.207457512749565, 6.298719697982546]",0.06303439153439153,0.028354318502612018,"[0.08406249999999998, 0.0776041666666667, 0.07447916666666665, 0.04089947089947091, 0.05402116402116399, 0.11197916666666666, 0.02312500000000002, 0.02989583333333336, 0.08999999999999997, 0.033386243386243394, 0.04749999999999999, 0.12135416666666665, 0.04916666666666664, 0.05148148148148151, 0.05656084656084653]",3.617437238812008,0.17053500444603586,"[3.55847578020463, 4.101704558885713, 3.5299458964904202, 3.5950136451426027, 3.527164820774999, 3.4803734272187574, 3.629618642289833, 3.653074977977185, 3.4908525902927554, 3.8092349170544533, 3.574445667732519, 3.4300959611154607, 3.493396980862653, 3.84381439989044, 3.544346316247699]",0.04899239417989418,0.021473388403469514,"[0.058437499999999996, 0.034375, 0.057499999999999996, 0.027460317460317452, 0.11126984126984127, 0.053125, 0.023124999999999993, 0.0675, 0.054761904761904755, 0.04238095238095237, 0.030625000000000003, 0.053125, 0.04437500000000001, 0.022698412698412714, 0.05412698412698415]",0.13368285049994785,0.03204908121073796,"[0.0901748314499855, 0.16010619699954987, 0.1207222267985344, 0.15509288012981415, 0.15561409294605255, 0.11277047544717789, 0.12622863054275513, 0.09261150658130646, 0.210535928606987, 0.10720793157815933, 0.17140713334083557, 0.11948654800653458, 0.12510256469249725, 0.104789137840271, 0.15339267253875732]",0.042950428792895186,0.11250586568251601,"[0.04679701456437608, 0.15829660606320575, -0.1602106227106227, 0.09948756106180436, 0.1322004608294931, -0.07539092014155568, 0.1638544838910155, 0.1927197802197802, 0.028298150661487897, 0.06319831987294391, -0.19631859708892804, -0.025870259505581205, 0.001465201465201465, 0.12000768049155146, 0.09572157221925573]",0.526355060289543,0.022012578616352193,0.039881201956673634,0.025148846159535974,-0.013153684724024084,3.61732632928021,0.15840364527322823,8.689202873961731,761.185,
Understanding and Designing a High-Performance Ultrafiltration Membrane Using Machine Learning,target_flux recovery ratio (%),GpyroHMC,Tanimoto,RBF,(count:x)+(fp:x),0.7831919191919192,,,10.279243400278586,1.269972070391783,"[10.329021437978199, 11.525375275827978, 9.582641060519236, 11.7147497346762, 9.298855045499453, 9.327431668448543, 10.73156374774866, 9.61328135076378, 9.148715117687592, 12.982531864814337, 9.831712011833297, 9.545975621694422, 8.026774220721874, 12.050839264593943, 10.47918358137131]",0.3505307392370749,0.09032178940044626,"[0.2527556112574115, 0.2831510258036921, 0.3800777551071315, 0.3464874635616647, 0.3122906564378105, 0.4234677433498649, 0.32045698864928707, 0.3813271293936894, 0.4693990797534421, 0.11088467532795021, 0.4113417429237637, 0.36960054190791447, 0.493248188331017, 0.31463287626273206, 0.38883961048875215]",7.728140658620806,0.7658200038318511,"[7.460585105419158, 8.292818284034729, 7.706420216560364, 8.242423025464255, 7.092072032141306, 7.0177162480354305, 8.330729327201842, 7.750334484577179, 7.018883795359779, 9.117456737699964, 7.557811403274536, 7.408481712341309, 6.065089299678802, 8.955861712258962, 7.905426495264447]",0.04314131393298059,0.022603756130172497,"[0.05041666666666665, 0.02322916666666667, 0.029583333333333316, 0.044708994708994684, 0.0378306878306878, 0.05708333333333332, 0.02802083333333335, 0.02947916666666666, 0.08227513227513224, 0.02915343915343918, 0.02770833333333334, 0.039166666666666655, 0.10677083333333329, 0.036243386243386286, 0.025449735449735403]",3.726627203879558,0.12260752048604279,"[3.740339694141226, 3.82032501383069, 3.6700089739687702, 3.7513754706254443, 3.6212092535481086, 3.66252215909066, 3.778878345000627, 3.6454952188100664, 3.6009981272969305, 4.016942004460926, 3.7555820034890925, 3.7119580866881536, 3.5141057678024676, 3.926595617632875, 3.6830723218073254]",0.04475628306878307,0.018464943335226185,"[0.0515625, 0.05093749999999999, 0.041874999999999996, 0.03920634920634919, 0.08904761904761906, 0.046875, 0.0415625, 0.0371875, 0.06682539682539682, 0.025238095238095226, 0.01968750000000001, 0.0209375, 0.0546875, 0.02301587301587301, 0.06269841269841271]",0.20047287543614706,0.044390682041349175,"[0.18566767871379852, 0.19707290828227997, 0.23446455597877502, 0.1836617887020111, 0.21048688888549805, 0.13962820172309875, 0.2710839509963989, 0.2156384438276291, 0.20014162361621857, 0.13958416879177094, 0.2828423082828522, 0.2619773745536804, 0.15791724622249603, 0.15869849920272827, 0.16822749376296997]",0.2534709808013901,0.09929135470787682,"[0.1802987811321587, 0.23685234847637596, 0.1456501831501831, 0.4229361431773352, 0.2650729646697389, 0.11591382589635484, 0.29254332753379847, 0.3882783882783883, 0.3778607174417336, 0.1894989500178094, 0.16280134622733147, 0.20831282410733043, 0.3649267399267399, 0.12720966794392352, 0.3239085040416495]",0.3538745529593843,0.026477987421383638,0.027120894479385028,0.026583433012246162,0.22883590925610758,3.7263751728049512,0.20935090767395928,9.93211996480354,202.692,
Understanding and Designing a High-Performance Ultrafiltration Membrane Using Machine Learning,target_flux recovery ratio (%),GpyroHMC,Matern32,Matern32,sum,0.1015353724947726,,,9.69838201540979,1.2133085614482004,"[8.875562390748799, 12.11900018251827, 8.66788921500928, 10.514830937964454, 8.224601681500628, 10.001158263075823, 8.74540105891345, 11.020000386093807, 9.063613142725382, 11.196690660057387, 9.385859148772116, 8.377452092819093, 8.353988580236676, 11.309112113925938, 9.620570376785748]",0.4190103302313767,0.103373819567844,"[0.44825797142327994, 0.20740541379808075, 0.4927833720209013, 0.4735071452451016, 0.46200812386533063, 0.33717320258774897, 0.5487155258029607, 0.18701789577513317, 0.4792245399045655, 0.33866933492462936, 0.46352065264940834, 0.5144889762631649, 0.4510902182509313, 0.39640490853229815, 0.4848876724271167]",7.622004421203855,0.8590885546494871,"[7.034113779067993, 9.074082791805267, 7.2212494230270385, 8.30015622820173, 6.329586830744668, 7.5295489263534545, 7.388911268711089, 8.898607845306397, 7.025603351895772, 8.324852309454055, 7.4814128398895265, 6.7509521317482, 6.291146600246429, 8.658305458189949, 8.021536533416263]",0.04656227954144621,0.018494040021557957,"[0.038541666666666634, 0.054687500000000035, 0.025729166666666654, 0.02777777777777781, 0.06640211640211637, 0.025937499999999992, 0.02489583333333332, 0.0619791666666667, 0.06375661375661372, 0.03857142857142861, 0.021562499999999988, 0.06406249999999998, 0.08124999999999998, 0.060052910052910094, 0.04322751322751324]",3.6982806756532556,0.13368162914822418,"[3.6110049203536456, 3.996183031229216, 3.601890781243121, 3.7663507212726786, 3.5464254578501437, 3.679698245579381, 3.603277150570753, 3.8228046168137255, 3.611206041890667, 3.8777922584250724, 3.66133918223969, 3.5895887778664237, 3.5543568996924844, 3.885717871030275, 3.6665741787415467]",0.03911243386243387,0.01667874641630271,"[0.024375000000000004, 0.0346875, 0.027812499999999997, 0.03920634920634919, 0.0811111111111111, 0.06375, 0.01531250000000001, 0.050937500000000004, 0.0392063492063492, 0.030634920634920616, 0.025625, 0.0409375, 0.05531250000000001, 0.02777777777777778, 0.02999999999999997]",0.07248170897364617,0.016204101687106103,"[0.058177608996629715, 0.04982651397585869, 0.07405033707618713, 0.09577969461679459, 0.07591605931520462, 0.06807570904493332, 0.05815017223358154, 0.060266636312007904, 0.0870400071144104, 0.09710622578859329, 0.09678935259580612, 0.05300932750105858, 0.053767912089824677, 0.08457319438457489, 0.07469688355922699]",0.11334323765815282,0.09185593307839576,"[0.040203306054327, 0.11401882024285667, 0.10306776556776556, 0.1675567343238736, -0.07973310291858679, 0.13896679221139638, 0.0845018830399117, 0.23681318681318678, 0.17077297875868225, 0.2104985239307348, 0.03704297260523446, -0.030769230769230767, 0.06996336996336996, 0.1988767281105991, 0.23836783693817165]",0.42433181544197607,0.017190775681341725,0.008036338225017455,0.017529663901620713,0.04097432590145366,3.6981083619206556,0.09026926948988699,9.669740206040677,1149.502,
Understanding and Designing a High-Performance Ultrafiltration Membrane Using Machine Learning,target_flux recovery ratio (%),GpyroHMC,Matern32,Matern32,product,0.12019577345642321,,,10.18085830048697,1.3155075722816123,"[10.152545255875514, 11.593026036115095, 9.24131379766027, 11.609565825674352, 9.306749891727433, 9.02756158068696, 10.81142029789411, 9.491161344252513, 8.935333500130293, 12.850793540341854, 9.56547343843047, 9.575451020728876, 7.931544341747495, 12.02999353689377, 10.590941099145537]",0.3627901144956116,0.09505544155311091,"[0.27807152332499663, 0.27471091792530045, 0.42345366813272256, 0.35817024112993767, 0.31112241275876795, 0.45994203231307895, 0.3103060235348286, 0.3969456163168241, 0.49386155838145096, 0.12883745708184002, 0.442791307581491, 0.36570152449984084, 0.5052010963714975, 0.3170019427163653, 0.3757343953652317]",7.608716008320057,0.7940497703152838,"[7.440974297523498, 8.096001541614532, 7.540439043045044, 7.987916535877046, 7.170118182954335, 6.769384746551513, 8.17947556734085, 7.466630859375, 6.974500640384735, 9.18679922679114, 7.210262262821198, 7.396647913455963, 5.93330962896347, 8.972004891047403, 7.806274787055122]",0.04762290564373897,0.020111523976077007,"[0.04385416666666666, 0.03927083333333333, 0.03802083333333331, 0.05793650793650791, 0.03126984126984124, 0.06447916666666664, 0.034166666666666685, 0.03499999999999998, 0.0707407407407407, 0.04439153439153443, 0.03010416666666666, 0.042604166666666665, 0.10885416666666664, 0.040899470899470936, 0.03275132275132272]",3.717658290540981,0.13201839935636234,"[3.719797284612678, 3.8518131650020844, 3.6315006193049832, 3.7456351057903814, 3.5963134389482763, 3.6261983650820016, 3.82497880046441, 3.6152925212097635, 3.5791845903094295, 3.9917588476507677, 3.790086118059213, 3.7019930437420028, 3.4989567403447186, 3.918840633728757, 3.6725250838652577]",0.04730456349206348,0.019955893428619868,"[0.0578125, 0.04624999999999999, 0.0434375, 0.049365079365079355, 0.09761904761904763, 0.046875, 0.0384375, 0.040312499999999994, 0.06873015873015872, 0.029999999999999992, 0.0196875, 0.025, 0.059375, 0.021111111111111115, 0.06555555555555553]",0.21002984046936035,0.044876859795303654,"[0.1899743378162384, 0.22147494554519653, 0.2101013958454132, 0.19472993910312653, 0.2112085372209549, 0.14934779703617096, 0.29756519198417664, 0.22409170866012573, 0.19732433557510376, 0.16799642145633698, 0.3086588680744171, 0.25664636492729187, 0.1649409830570221, 0.17611239850521088, 0.1802743822336197]",0.26481755588801753,0.10636011910391027,"[0.19302844745717201, 0.14027817549164903, 0.2205128205128205, 0.39377392684679424, 0.3796562980030722, 0.19354838714749822, 0.18136862112402188, 0.3765567765567765, 0.42601348930976185, 0.21866186632833995, 0.07800176292704747, 0.2653418651944125, 0.3551739926739927, 0.17192506631741966, 0.37842184242948484]",0.3653224924127998,0.027882599580712784,0.029426974143955256,0.11233141188755622,0.23166115443277407,3.7174504146730816,0.2186934797578254,9.785901390531528,1335.262,
Understanding and Designing a High-Performance Ultrafiltration Membrane Using Machine Learning,target_flux recovery ratio (%),GpyroHMC,Matern32,Matern32,averageProduct,0.09854832259649468,,,8.977194390923662,1.244166995909297,"[9.18614621126699, 11.34017719760286, 8.06207446373157, 9.079603151388348, 8.421743185033138, 8.134783383229248, 9.544675050756386, 9.018116214701479, 7.911644823281711, 10.909531208679667, 8.307257570214295, 6.904733673870472, 7.927338767372663, 11.132816310762168, 8.777274651963975]",0.5010877403578007,0.09902685074092936,"[0.408967977273742, 0.30600362972135653, 0.5612062946381668, 0.6074259152770023, 0.43590797877648024, 0.561477941370442, 0.4624569814384314, 0.45556075673286756, 0.6031911452189167, 0.3721563887921514, 0.5797378335947159, 0.6701860256396847, 0.5057256756500348, 0.4150769080301463, 0.5712346532128716]",6.6880917699097315,0.8721155720665493,"[6.460160126686096, 8.27600120306015, 6.226782474517822, 6.9987748354957215, 6.215992923312717, 5.835139951705932, 7.370444223880767, 7.075267071723938, 6.030186016748822, 7.532009836832682, 6.163511025905608, 5.14991818189621, 6.068225569725037, 8.353800090002636, 6.565163017151849]",0.05994301146384481,0.0289440787974044,"[0.07312499999999998, 0.07656250000000005, 0.07864583333333333, 0.03761904761904762, 0.047354497354497316, 0.09614583333333333, 0.021770833333333354, 0.025833333333333347, 0.0923280423280423, 0.022063492063492066, 0.06479166666666665, 0.12395833333333332, 0.04635416666666665, 0.04343915343915347, 0.04915343915343915]",3.635022481757628,0.17902164159527748,"[3.606424369267367, 4.137691048912673, 3.541429362277951, 3.627207062215696, 3.535049689976073, 3.5327539470495806, 3.649873187820085, 3.6109683308333866, 3.495290699012592, 3.862068206781194, 3.5657195941859525, 3.4286488194935982, 3.4853253662053083, 3.866010921849642, 3.580876620483324]",0.04994378306878307,0.022467462895732652,"[0.0590625, 0.037812500000000006, 0.059999999999999984, 0.02333333333333333, 0.10714285714285716, 0.0565625, 0.02156249999999999, 0.064375, 0.055079365079365075, 0.0319047619047619, 0.0328125, 0.065625, 0.0453125, 0.019523809523809523, 0.06904761904761905]",0.12881129880746206,0.029928817677184808,"[0.08674650639295578, 0.1576070785522461, 0.11034475266933441, 0.14880314469337463, 0.15849439799785614, 0.09275631606578827, 0.12805761396884918, 0.09543565660715103, 0.1914645880460739, 0.10557574778795242, 0.16126902401447296, 0.1344095766544342, 0.11696581542491913, 0.09952440112829208, 0.1447148621082306]",0.05984535224103541,0.1163920625030338,"[0.03628870705961543, 0.2060968212119992, -0.13502747252747252, 0.10183973982755991, 0.13330453149001537, -0.07472613011169651, 0.14789715885649854, 0.17738095238095236, 0.0630527920167334, 0.08580755108921058, -0.22649068786611934, 0.10000114470829974, 0.077014652014652, 0.16669266865482055, 0.03854785481046256]",0.5051298967346391,0.021907756813417185,0.037910552061495455,0.025804311378998458,-0.0019560180713785015,3.634858566458262,0.15243101585587973,8.759993552161962,1216.065,
Understanding and Designing a High-Performance Ultrafiltration Membrane Using Machine Learning,target_flux recovery ratio (%),GpyroHMC,Matern32,Matern32,(count:+)x(fp:x),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Understanding and Designing a High-Performance Ultrafiltration Membrane Using Machine Learning,target_flux recovery ratio (%),GpyroHMC,Matern32,Matern32,(count:+)x(fp:+),0.11126977216562027,,,8.955340012466314,1.2503186080503192,"[9.153932742179734, 11.35738773214187, 7.975732117465664, 9.0273433543643, 8.46639285590904, 8.074792286859346, 9.537863374695595, 9.00654457239538, 7.868063329739327, 10.894729113827704, 8.283972155917303, 6.875884110407369, 7.974464392040081, 11.097796892893752, 8.735201156158245]",0.5031904292886609,0.10082792958577523,"[0.4131059059686655, 0.30389553003379277, 0.5705546582470218, 0.6119320153256982, 0.4299108144357343, 0.5679219765650922, 0.46322395618186063, 0.45695706036342965, 0.6075507675291997, 0.3738589543463169, 0.5820905386662754, 0.6729363449792845, 0.49983158638576175, 0.4187509917245359, 0.5753353385772451]",6.648425122213111,0.877357579447455,"[6.386769106388092, 8.28484879732132, 6.136170957088471, 6.948074057442801, 6.232314135839069, 5.774291834831237, 7.332249388694763, 7.048358912467957, 5.970493210081071, 7.479096049959697, 6.105783390998839, 5.1019623708724975, 6.1135315370559695, 8.304204544793992, 6.508228539360895]",0.06170943562610229,0.02985282828828186,"[0.08145833333333331, 0.07916666666666672, 0.0796875, 0.041428571428571426, 0.04788359788359785, 0.10187499999999998, 0.022187500000000023, 0.02625000000000001, 0.09444444444444441, 0.02417989417989417, 0.0646875, 0.12499999999999999, 0.04427083333333331, 0.041216931216931256, 0.05190476190476189]",3.6344024517710443,0.18241087232916703,"[3.6001190652570045, 4.154516861880263, 3.53289984820713, 3.6239442858309023, 3.5418076372131395, 3.5267250986203607, 3.649774913056613, 3.6102490601925377, 3.4928245936987805, 3.8605245979906226, 3.5658016747305092, 3.4252495683227733, 3.4899701904654696, 3.8632754639997176, 3.578353917099834]",0.04948247354497353,0.022335788199094722,"[0.05437499999999999, 0.03937500000000001, 0.055937499999999994, 0.024285714285714275, 0.10555555555555558, 0.059687500000000004, 0.019999999999999993, 0.064375, 0.058253968253968245, 0.028730158730158727, 0.034375, 0.0671875, 0.04375, 0.01888888888888888, 0.06746031746031747]",0.13691672384738923,0.032309287173465984,"[0.09217352420091629, 0.16370831429958344, 0.11975904554128647, 0.15831585228443146, 0.17155207693576813, 0.09798187017440796, 0.13546493649482727, 0.09982055425643921, 0.20465141534805298, 0.11081121861934662, 0.17073312401771545, 0.13948187232017517, 0.12534937262535095, 0.10467684268951416, 0.15927083790302277]",0.05774378319425836,0.11718406351797261,"[0.02802261957281025, 0.2126266387776962, -0.13058608058608057, 0.08549449758797276, 0.1404089861751152, -0.05137362637362637, 0.14427985992471423, 0.16437728937728935, 0.07106940127961464, 0.1009780978752279, -0.24528949845023612, 0.1035268260922462, 0.06423992673992673, 0.15730795541593864, 0.021073854505266266]",0.5073969666276394,0.023207547169811334,0.04016072676450036,0.02012802715854616,-0.005549302553706774,3.634240691453274,0.16114227590616007,8.726427133728123,367.382,
Understanding and Designing a High-Performance Ultrafiltration Membrane Using Machine Learning,target_flux recovery ratio (%),GpyroHMC,Matern32,Matern32,(count:x)+(fp:x),0.09770814905707503,,,10.124674690978258,1.2751934622260175,"[10.179971045664615, 11.455062767366455, 9.224432127306372, 11.455949179462392, 9.23933794718722, 8.993558135181313, 10.721663566296442, 9.603645352937292, 8.953767950175008, 12.78216441909605, 9.777903067591529, 9.45136089024776, 7.844641619983108, 11.887977635636314, 10.298684660542035]",0.36962690636363144,0.09215879526877417,"[0.2741658620381827, 0.2918708637197428, 0.4255581687134917, 0.37504312541825846, 0.3210658179353729, 0.4640027627041361, 0.32171020692605246, 0.3825667774202479, 0.4917709797688088, 0.13811742478172573, 0.4177675618381067, 0.3820349943608189, 0.5159843199790004, 0.3330325506560706, 0.4097121791944559]",7.587367453880413,0.7631011183494388,"[7.36180255651474, 8.160618937015533, 7.457189176082611, 8.079045899406312, 7.021400575183687, 6.752758045196533, 8.2276323056221, 7.626156194210052, 7.0507099357483884, 8.98543455820235, 7.446977043151855, 7.2337216687202455, 5.920948221683502, 8.810571337503102, 7.675545353965154]",0.04565277777777778,0.020133686935490853,"[0.04989583333333331, 0.030416666666666665, 0.04666666666666665, 0.045238095238095216, 0.03497354497354495, 0.0678125, 0.031041666666666683, 0.022708333333333316, 0.06724867724867721, 0.03677248677248682, 0.03437500000000002, 0.04333333333333332, 0.10520833333333329, 0.03201058201058205, 0.03708994708994706]",3.7144774441280237,0.12766124835827897,"[3.716020203986211, 3.8399802906997857, 3.6326705032955457, 3.7349142553711094, 3.6052341118110776, 3.625690451687505, 3.7937792394671774, 3.62987976237223, 3.5901630158939963, 3.988742067090024, 3.804807199172158, 3.6981405273898025, 3.492068009340624, 3.906033662659618, 3.6590383616834923]",0.04638492063492063,0.019886433733198233,"[0.05625, 0.047812499999999994, 0.04656249999999999, 0.040793650793650785, 0.09761904761904763, 0.0546875, 0.043125000000000004, 0.0375, 0.06396825396825397, 0.028412698412698424, 0.022187500000000002, 0.020312500000000004, 0.0578125, 0.018253968253968248, 0.06047619047619048]",0.20935996572176616,0.04605394765061462,"[0.19652090966701508, 0.2198706716299057, 0.21566453576087952, 0.19044077396392822, 0.20922347903251648, 0.14447517693042755, 0.2881600558757782, 0.22199901938438416, 0.19669385254383087, 0.1638604998588562, 0.31545546650886536, 0.2624634802341461, 0.16730979084968567, 0.1725538969039917, 0.1757078766822815]",0.2378426246302866,0.1040665394299941,"[0.1825633043719838, 0.17917692204955857, 0.11909340659340659, 0.40534280608244916, 0.2638728878648234, 0.13498477532785066, 0.23459786173413943, 0.37275641025641026, 0.4044258832565284, 0.1862083863916352, 0.11625590953039057, 0.17163658010030292, 0.3262362637362637, 0.11924106232932304, 0.35124690982923296]",0.3727771167106213,0.026834381551362675,0.02771488469601675,0.02906544131874802,0.21473263438021362,3.714270667713643,0.2184771703309227,9.776472582007354,941.085,
Understanding and Designing a High-Performance Ultrafiltration Membrane Using Machine Learning,target_flux recovery ratio (%),GpyroHMC,Matern32,Matern52,sum,0.11973251452367674,,,9.896282690859907,1.2532251272024357,"[9.0459238480529, 12.364487877254408, 8.95609355553867, 10.817097275222057, 8.278417855787618, 10.314819238053905, 8.848122926116442, 11.35597096380238, 9.237057909058347, 11.327824252111562, 9.579428310196294, 8.535046416721475, 8.541442636108618, 11.533832732042466, 9.708674566831474]",0.39472970908535476,0.1113905290013477,"[0.42687393554396424, 0.17496991841899268, 0.4584930664335405, 0.4428022379897012, 0.4549445871923006, 0.29494547902660195, 0.5380518563772014, 0.13669091119262555, 0.4591023147250811, 0.323087854951597, 0.44116432113716375, 0.4960505635379552, 0.42618001117867266, 0.372178798116821, 0.47540978045810356]",7.814612330575468,0.8718263012694741,"[7.251002445220947, 9.259421825408936, 7.53105746269226, 8.563211333259703, 6.520064595540364, 7.721040053367615, 7.484378240108489, 9.22674822330475, 7.250825621589783, 8.532554703969804, 7.659182143211365, 6.874515421390534, 6.479831564426422, 8.807247709244017, 8.058103615897043]",0.04583895502645503,0.017677876706553148,"[0.03291666666666664, 0.054166666666666696, 0.02739583333333332, 0.025132275132275166, 0.06671957671957668, 0.02468749999999999, 0.02708333333333332, 0.058333333333333376, 0.05613756613756609, 0.04915343915343919, 0.020624999999999984, 0.06145833333333332, 0.07552083333333331, 0.0658730158730159, 0.04238095238095238]",3.7205388682471097,0.13720849104776106,"[3.6320666498830185, 4.024208060034194, 3.6324552298782544, 3.7950804101708893, 3.5603527210831416, 3.719966876916997, 3.614918490663512, 3.852091269031763, 3.6319997370947426, 3.889900038552607, 3.6815271638794, 3.6056178195739594, 3.572955667589322, 3.9200362330813308, 3.6749066562735107]",0.04019279100529101,0.01569152304793528,"[0.0225, 0.036250000000000004, 0.0296875, 0.04523809523809522, 0.07793650793650794, 0.0653125, 0.017499999999999995, 0.0540625, 0.04079365079365079, 0.03698412698412697, 0.025625, 0.037812500000000006, 0.04906250000000001, 0.03571428571428571, 0.02841269841269839]",0.06862603649497032,0.015261207440551164,"[0.05452782288193703, 0.04834774136543274, 0.06847279518842697, 0.09149492532014847, 0.06956066936254501, 0.06153383105993271, 0.055998656898736954, 0.05751805752515793, 0.08375342935323715, 0.09238682687282562, 0.08940193057060242, 0.0512964129447937, 0.05097712203860283, 0.08193138241767883, 0.07218894362449646]",0.11601498304831447,0.0915499186892864,"[0.03621960716283902, 0.08290214762113786, 0.10453296703296702, 0.16275636949580102, -0.06230798771121352, 0.11334836709038278, 0.07303280754678489, 0.2559981684981685, 0.20125771073651214, 0.21904064710495208, 0.04494099062783708, -0.01563662587815218, 0.09844322344322344, 0.17182905902085824, 0.2538672939326187]",0.40033976117300907,0.016981132075471694,0.008204053109713467,0.018513423039606593,0.04361897740948488,3.7203826333118934,0.0883159438951876,9.84459691977351,1230.985,
