paper,target,model,fp kernel,count kernel,mixing method,lengthscale_kendalls_w,feature_importance_MDI_kendalls_w,feature_importance_SHAP_kendalls_w,rmse_avg,rmse_stdev,rmse_seed_fold_scores,r2_avg,r2_stdev,r2_seed_fold_scores,mae_avg,mae_stdev,mae_seed_fold_scores,cvpp_ama_avg,cvpp_ama_stdev,cvpp_ama_seed_fold_scores,nll_avg,nll_stdev,nll_seed_fold_scores,ece_avg,ece_stdev,ece_seed_fold_scores,Cv_avg,Cv_stdev,Cv_seed_fold_scores,RUSC_avg,RUSC_stdev,RUSC_seed_fold_scores,OOF_R2,OOF_ece,OOF_cvpp_ama,OOF_cdf_ama,OOF_RUSC,OOF_nll,OOF_Cv,OOF_sharpness,Running time (GPU),Running time (CPU)
Robust Learning from Literature Data_Model Generalizability and Uncertainty for Predicting Conjugated Polymer Solution Conformation,target_log Rg (nm),GPytorchMAP,TanimotoMatern32,Matern32,sum,0.4124307692307692,,,0.573715237247557,0.04188270785991008,"[0.5351321868998118, 0.6188126634708849, 0.509233267580112, 0.5690731813653872, 0.6420775142711334, 0.5536182662109549, 0.5801853488657657, 0.5371937946175996, 0.6227940529759933, 0.6056016772190078, 0.6178677719678267, 0.5713416776367178, 0.5190233241888845, 0.5474207424542401, 0.5847090206659915, 0.5929535739091951, 0.5624171351714891, 0.5502955864854586, 0.6062094919561242, 0.5252272260490489, 0.5416031874069583, 0.5069870071065145, 0.6451435177751638, 0.5531568845176097, 0.644802830421051]",0.07636382492205473,0.0881078331534313,"[0.10866219691653023, 0.09133626470651268, 0.1540031893801337, 0.0731350398523073, -0.023089163581686556, 0.08448353136620124, 0.15780508419731964, 0.12022303579600169, 0.005096340654134557, -0.0420171305940209, 0.142290173407016, 0.051407152808111034, 0.09193104326483703, 0.2191978851511488, -0.038932703404867874, 0.07001623533948054, 0.11223579259791627, 0.08703944357715876, 0.0834756561079113, 0.19850658202106564, 0.016037029497460553, 0.13630752474280394, 0.07645186790931435, 0.14363895139563465, -0.2101454000570564]",0.4722003379098556,0.037272047824897715,"[0.435949983320407, 0.49440791677979423, 0.4313905585204872, 0.46279264564930067, 0.5105410484992923, 0.4724839255043239, 0.4815925225952759, 0.43667369465121997, 0.5147461325899965, 0.46897950940532807, 0.5080785631975768, 0.4631035680353922, 0.38341561891784876, 0.4705474000244459, 0.5104534461621512, 0.49700865858131166, 0.4614867258246541, 0.4455938536621867, 0.5051253431029937, 0.4193502792349874, 0.47966273819553906, 0.41764089386963915, 0.5450013923053277, 0.4703277846680862, 0.5186542444488231]",0.05428888888888889,0.018469504439430535,"[0.03397435897435897, 0.0473856209150327, 0.02973856209150325, 0.04607843137254903, 0.04921568627450984, 0.05179487179487181, 0.04176470588235294, 0.05509803921568626, 0.07745098039215689, 0.02124183006535949, 0.06089743589743594, 0.05640522875816993, 0.08346405228758169, 0.05614379084967322, 0.08555555555555554, 0.05948717948717953, 0.042026143790849686, 0.03823529411764704, 0.06816993464052287, 0.03601307189542481, 0.07551282051282053, 0.03862745098039215, 0.09849673202614384, 0.04594771241830066, 0.05849673202614383]",0.873024705562749,0.0747828961955385,"[0.8007499577680822, 0.9603111409039645, 0.7695598562554683, 0.8662507038242863, 0.9955309332499362, 0.8313764479605275, 0.8837430778857642, 0.8041460816536263, 0.9674498449324469, 0.9427377183079442, 0.9456087910844767, 0.8644049200275787, 0.7850497467945324, 0.8175935944782782, 0.883987840437781, 0.8976356312654553, 0.8326468562024122, 0.8314440949401218, 0.9284469856983821, 0.7930001803734575, 0.8152137023463898, 0.7678050733297639, 1.0132146198453058, 0.8310156653360306, 0.9966941741667144]",0.04776349924585219,0.019964393808140857,"[0.02615384615384615, 0.04647058823529411, 0.04137254901960784, 0.034705882352941184, 0.031960784313725496, 0.050384615384615396, 0.042941176470588246, 0.03274509803921567, 0.04137254901960783, 0.0264705882352941, 0.04999999999999999, 0.03666666666666666, 0.048431372549019594, 0.05823529411764705, 0.0464705882352941, 0.04846153846153845, 0.0511764705882353, 0.042156862745098056, 0.04058823529411765, 0.04137254901960782, 0.10653846153846151, 0.034705882352941156, 0.05549019607843138, 0.046470588235294104, 0.11274509803921569]",0.030660665407776833,0.005254871023761653,"[0.029297083616256714, 0.020234985277056694, 0.033111900091171265, 0.027722619473934174, 0.03858435899019241, 0.03084603324532509, 0.02439393289387226, 0.03295490890741348, 0.024946462363004684, 0.029814915731549263, 0.034024402499198914, 0.035760484635829926, 0.03580506891012192, 0.029560217633843422, 0.033429406583309174, 0.02231777273118496, 0.03580031916499138, 0.0385783351957798, 0.027334269136190414, 0.03216854855418205, 0.028924966230988503, 0.034277983009815216, 0.021693015471100807, 0.026275891810655594, 0.0386587530374527]",-0.11346313300790963,0.1291246787153476,"[-0.04127980193465547, -0.08532501012096096, -0.12244620922159256, -0.30398190045248874, -0.1601809954751131, 0.07423534184525941, -0.2671614102920788, 0.11918552036199094, -0.15594171482096342, -0.3394125930723874, 0.04742796162272515, 0.029954751131221716, -0.18977375565610857, -0.0876490418559589, 0.060453856437563805, -0.1990950226244344, 0.01280571958969353, -0.2162088784511437, -0.12886877828054297, -0.19348854051423864, -0.3062901539618955, -0.263128125138049, -0.10728749521965852, -0.01855203619909502, 0.005429987105170401]",0.08931486766347063,0.023124999999999996,0.03520833333333334,0.025381224153964373,-0.118444429990547,0.872966473253074,0.038868828451563774,0.5725649952888489,25.418,
Robust Learning from Literature Data_Model Generalizability and Uncertainty for Predicting Conjugated Polymer Solution Conformation,target_log Rg (nm),GPytorchMAP,TanimotoMatern32,Matern32,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robust Learning from Literature Data_Model Generalizability and Uncertainty for Predicting Conjugated Polymer Solution Conformation,target_log Rg (nm),GPytorchMAP,TanimotoMatern32,Matern32,(count:x)+(fp:x),0.28763076923076925,,,0.5631657055870815,0.03972685219580808,"[0.5236736199858534, 0.6006562505269446, 0.5027152490396918, 0.5479902767654987, 0.6072683012294662, 0.5352238250435106, 0.5620075669912676, 0.5409562947121689, 0.6206068675606748, 0.5941628368202558, 0.5956693822375256, 0.5703512751611767, 0.5168783487498125, 0.5530709385579192, 0.5499956922638082, 0.5990027179249587, 0.5615941037905312, 0.517713912570579, 0.5949871890922945, 0.5338622176064683, 0.5184051969265706, 0.516656688424347, 0.6457355838871026, 0.5378664972300423, 0.6320918065785679]",0.11013423719615777,0.07989547412734374,"[0.14642522388182777, 0.14387572366869184, 0.17552155090420507, 0.14053948135470906, 0.08483419050732721, 0.1443104779930232, 0.2097519620224776, 0.10785597902186672, 0.012072058410182773, -0.0030248413728950485, 0.20281364752982856, 0.054693012930384644, 0.09942111431660705, 0.2029966260526177, 0.08076531058770664, 0.050944586597417296, 0.1148321686327547, 0.19194740879031602, 0.11709541922003619, 0.17193606189325117, 0.098522223101146, 0.1030472023723733, 0.07475595856770934, 0.1903277614370842, -0.16290437851670525]",0.46060727082878494,0.0344115843076083,"[0.4233232253542684, 0.47546951464277715, 0.4261515407577272, 0.4335858794003951, 0.49060278350972936, 0.4699501974221446, 0.4571598586504682, 0.4394151772083743, 0.4956908887893283, 0.4599790502006745, 0.49873372615372785, 0.45990832181230273, 0.3829987521573287, 0.46826443206088086, 0.4731424046134481, 0.5007048516246742, 0.45998871213224257, 0.42246015343861737, 0.4879518791587456, 0.42964692538109844, 0.45527193307458586, 0.40591963630537975, 0.5363721321634307, 0.4555315523507122, 0.5069582423565616]",0.055420512820512836,0.01825307157906465,"[0.03717948717948718, 0.04267973856209153, 0.04294117647058824, 0.04241830065359478, 0.04124183006535948, 0.07743589743589745, 0.02725490196078431, 0.07300653594771243, 0.06294117647058825, 0.026470588235294114, 0.06923076923076925, 0.06830065359477124, 0.08163398692810456, 0.0519607843137255, 0.06764705882352944, 0.06705128205128208, 0.04071895424836603, 0.037320261437908474, 0.06450980392156865, 0.03915032679738561, 0.0812820512820513, 0.04006535947712417, 0.09640522875816997, 0.0543137254901961, 0.05235294117647062]",0.8562317235205122,0.07475860433714605,"[0.7792847849553559, 0.931790491843796, 0.7545749411085929, 0.8249835270840906, 0.9312233202903697, 0.8024438640967568, 0.8533821029157833, 0.8119452952953967, 0.9659527281728563, 0.922059255997273, 0.9074807368289849, 0.8693843318243655, 0.7762612995898585, 0.8269558598823694, 0.8301129901483549, 0.9150634632798973, 0.8414200060558475, 0.7771477077837975, 0.9043445509903743, 0.8020146730810963, 0.7751925346736553, 0.7795507317003285, 1.0252639729218294, 0.8006812836999013, 0.9972786337918764]",0.05033876319758674,0.01982224949616782,"[0.02999999999999998, 0.04450980392156863, 0.04647058823529411, 0.031176470588235305, 0.03666666666666667, 0.06230769230769231, 0.05980392156862746, 0.03470588235294117, 0.039411764705882354, 0.03745098039215688, 0.06307692307692309, 0.04372549019607844, 0.05313725490196079, 0.06411764705882353, 0.035098039215686265, 0.046538461538461535, 0.0503921568627451, 0.0347058823529412, 0.03196078431372548, 0.04294117647058824, 0.11615384615384616, 0.04607843137254901, 0.05352941176470587, 0.05549019607843138, 0.09901960784313726]",0.0231269084662199,0.004003128422874197,"[0.019431691616773605, 0.02636229433119297, 0.028956100344657898, 0.023030873388051987, 0.020977098494768143, 0.016312405467033386, 0.017829690128564835, 0.01565222069621086, 0.02450311742722988, 0.024940576404333115, 0.02042834274470806, 0.027822112664580345, 0.024952029809355736, 0.023820804432034492, 0.02908231131732464, 0.02215578965842724, 0.022381359711289406, 0.02251533418893814, 0.01680886000394821, 0.02307066321372986, 0.01938694901764393, 0.030196240171790123, 0.027190255001187325, 0.023955272510647774, 0.026410318911075592]",-0.1876399237321008,0.14414772314396537,"[-0.16750976503783666, -0.046261093020489176, -0.2699608589120551, -0.1857918552036199, -0.14443438914027149, -0.1500501590489286, -0.4301552110834182, -0.16533936651583708, -0.28817087637257544, -0.3431687591023885, -0.15090715061776183, -0.06380090497737556, -0.3640723981900453, -0.11810221953745623, -0.27290210192735576, -0.17664133868351406, -0.013801217225641437, -0.33340875186856994, 0.022171945701357467, -0.14941514517727222, -0.2914772364114039, -0.49154958269555055, -0.020090952289130486, 0.13864253393665157, -0.21480123990203245]",0.12284314949139441,0.027031249999999996,0.03794270833333336,0.027575897630611152,-0.18869562238318094,0.8561522776625893,0.03235518497791408,0.5657318188576028,27.552,
Robust Learning from Literature Data_Model Generalizability and Uncertainty for Predicting Conjugated Polymer Solution Conformation,target_log Rg (nm),GPytorchMAP,TanimotoMatern32,Matern32,(count:+)x(fp:+),0.46566713286713285,,,0.5692234755099567,0.04525674249332821,"[0.5436201886701493, 0.6202774028196851, 0.48296595111003326, 0.5693824863752661, 0.6340364520293761, 0.5587290588616526, 0.5582834162028313, 0.5414045678427093, 0.6193194134193661, 0.5987327726316799, 0.6097044130322917, 0.5907664171356, 0.5217577060537366, 0.5332489909620725, 0.5777813865960135, 0.6000256477750553, 0.5469638331384058, 0.5374835914852185, 0.6197948675575106, 0.529292883980586, 0.5270743831386303, 0.49165535364403107, 0.6542828545578678, 0.5359837657495087, 0.6280190829796394]",0.0907650729445255,0.09392628968096606,"[0.0801620298654886, 0.08702953085004372, 0.23902880348415545, 0.07212721908381792, 0.002375705522035587, 0.0675021108949092, 0.2201904404407442, 0.1063767841247436, 0.01616673634614174, -0.01851348047305912, 0.16480482504378735, -0.014190721116189353, 0.08233784075562622, 0.25910175347610076, -0.01445998875689658, 0.047700374091061204, 0.16035102054970063, 0.12905570990070525, 0.04193606618294565, 0.18605022057390996, 0.06811965862753577, 0.18775504602241244, 0.050099890087313526, 0.19598614487123178, -0.1479668968351282]",0.4610398524728472,0.03707538798491667,"[0.43814791332814906, 0.48089854881697885, 0.41044285486289667, 0.45266942921869535, 0.5072327983818019, 0.46829016762224274, 0.45948328987473336, 0.42739279682818543, 0.4958242887937225, 0.4582633524742555, 0.49097200081255765, 0.4560552162143647, 0.3784482767439408, 0.45157175037903435, 0.4973883235621345, 0.49724812140364444, 0.44152797425224705, 0.4348293145196778, 0.5003798077881486, 0.4254624305211687, 0.4595413724099403, 0.3984476125892704, 0.5416130739123303, 0.45440360807570884, 0.4994619884353489]",0.0498977375565611,0.016889891377033135,"[0.03833333333333332, 0.04019607843137256, 0.05575163398692809, 0.03758169934640524, 0.03967320261437913, 0.03512820512820514, 0.03339869281045752, 0.04660130718954248, 0.046209150326797406, 0.03588235294117647, 0.04307692307692311, 0.05627450980392157, 0.09313725490196077, 0.045424836601307195, 0.07614379084967321, 0.06307692307692311, 0.036274509803921565, 0.038104575163398685, 0.06084967320261439, 0.03313725490196076, 0.060769230769230784, 0.05941176470588234, 0.09313725490196081, 0.0454248366013072, 0.034444444444444465]",0.8751249399963603,0.08153132264310804,"[0.815945846400187, 0.9803665686029583, 0.7400947027422884, 0.8798580817509307, 0.9797510499799538, 0.8438361833872429, 0.8534740503309237, 0.8147965987284783, 0.9675678844317325, 0.9449343893303601, 0.9379372024632789, 0.9057779253359658, 0.80647145582715, 0.7989704326097575, 0.8763952066333759, 0.924441681096964, 0.8145140530683075, 0.8175644380964766, 0.9645554534072245, 0.8096124588405113, 0.7990202625858068, 0.76108039317513, 1.059861484791932, 0.8088502046686974, 0.9724454916233741]",0.04867330316742081,0.02247396103658503,"[0.022307692307692285, 0.04137254901960784, 0.049215686274509785, 0.03705882352941177, 0.04098039215686276, 0.04269230769230771, 0.04058823529411763, 0.02490196078431372, 0.03901960784313725, 0.029215686274509805, 0.053846153846153856, 0.02254901960784313, 0.05627450980392155, 0.07392156862745096, 0.04019607843137253, 0.048461538461538466, 0.05823529411764705, 0.04529411764705882, 0.037450980392156843, 0.030784313725490196, 0.11423076923076925, 0.03784313725490197, 0.05941176470588235, 0.06019607843137255, 0.1107843137254902]",0.04561273977160454,0.004958684817479716,"[0.039403803646564484, 0.04205584153532982, 0.04366854950785637, 0.04817052558064461, 0.051427584141492844, 0.0454949215054512, 0.03829450532793999, 0.04502212628722191, 0.04479017108678818, 0.050008997321128845, 0.0479399636387825, 0.05449793115258217, 0.05303088575601578, 0.03720095008611679, 0.0464547835290432, 0.03777415677905083, 0.045913003385066986, 0.046264857053756714, 0.03734694793820381, 0.04867999255657196, 0.04051067680120468, 0.05277600884437561, 0.04665414243936539, 0.04875614121556282, 0.04818102717399597]",-0.19512937367794514,0.13762903267380705,"[-0.04465219526747634, -0.17399964928645828, -0.3101427634903161, -0.3301357466063349, -0.10524886877828053, -0.14514097888089825, -0.3607855562768876, -0.02425339366515837, -0.1606480231034301, -0.3604561738428754, -0.09566702249912425, -0.0013574660633484162, -0.2840723981900452, -0.12258195889922181, 0.018461956157579364, -0.3546486809527875, -0.011764972061202536, -0.32372505576380955, -0.1760180995475113, -0.33394420696797966, -0.3678896929398767, -0.4372497116438466, -0.2266567117483212, -0.10751131221719458, -0.038145659413822065]",0.1025885066389004,0.022968749999999993,0.027500000000000014,0.02128850399170979,-0.20022058873692053,0.8750824079742259,0.053432004918971064,0.5765865106135607,25.925,
Beyond molecular structure_ critically assessing machine learning for designing organic photovoltaic materials and devices,target_calculated PCE (%),GPytorchMAP,TanimotoMatern32,Matern32,sum,0.6732342857142857,,,2.2264857685895625,0.1459626346822357,"[2.297864879765158, 2.3905825435099897, 1.9450610013549112, 2.2333075362136356, 2.300430521326208, 2.4272614350055415, 2.2922189808008087, 2.1825866824394202, 2.1336177968746384, 2.3320328657501848, 2.1552153289077958, 1.9049620181699967, 2.3517578127012966, 2.1647130738119245, 2.346990871450426, 2.1404123810891615, 2.159170503474184, 2.2685996936008683, 2.250482760235484, 2.358304065065345, 1.9578773778381549, 2.069744612857069, 2.338842785353691, 2.180689645415543, 2.4794170417276256]",0.47635880250776697,0.05436667791010469,"[0.3988347896152731, 0.45589512106979313, 0.5850051092260127, 0.4975179336008684, 0.4445494232257131, 0.3844933865318061, 0.4544845776231672, 0.4432639264414382, 0.5418487815708488, 0.4338837649750287, 0.5284596380346207, 0.45404645571230684, 0.5421439569110007, 0.47372889442689325, 0.4564198727147112, 0.48279003007153765, 0.5362188725710959, 0.4103270238700325, 0.5207405147981673, 0.41742133733120157, 0.5708909631244572, 0.4732429516559059, 0.49552362793581894, 0.5100770408032952, 0.3971620688531796]",1.694539978777619,0.08331810211709337,"[1.7901522886584122, 1.7981166873331453, 1.556329340272934, 1.6126685358382216, 1.7306142362707801, 1.802173157072948, 1.7748204818206526, 1.7688055416928141, 1.6171104841233854, 1.6813969599085576, 1.7031556674174937, 1.5317315578738293, 1.7190350326376804, 1.6401840956951104, 1.7703843455508408, 1.5999476471014014, 1.6173849885398275, 1.7616181606985515, 1.6497432338661249, 1.7793990035552196, 1.580068724764415, 1.6148500725490529, 1.7330134693841555, 1.7390695587214267, 1.7917261980934944]",0.02781846846846846,0.010684876206744073,"[0.030357142857142874, 0.024404761904761905, 0.03238095238095235, 0.04075075075075074, 0.02645645645645647, 0.024880952380952382, 0.013511904761904756, 0.03107142857142857, 0.032762762762762736, 0.04357357357357356, 0.0144047619047619, 0.017976190476190458, 0.024761904761904763, 0.014384384384384373, 0.013063063063063091, 0.04827380952380951, 0.023630952380952367, 0.02023809523809527, 0.04159159159159159, 0.018168168168168183, 0.03083333333333331, 0.04904761904761903, 0.01797619047619046, 0.022792792792792786, 0.03816816816816818]",2.206547215027552,0.0686787218718677,"[2.2358295465401885, 2.2743366898214967, 2.0856790593352477, 2.2147355327158684, 2.25982071504481, 2.26565263697882, 2.22485359574443, 2.1920758152452042, 2.1554102318588213, 2.2354371898386893, 2.1666801977358316, 2.051878923765275, 2.286873131628984, 2.188733827712625, 2.2644236680611924, 2.1442250622531818, 2.1583296269480385, 2.2341555932977437, 2.204111897078407, 2.263730347057113, 2.0990616505323083, 2.1347253789988807, 2.279742854025842, 2.1972360342294857, 2.3459411692403083]",0.033193371943371935,0.015749450991743984,"[0.018214285714285704, 0.028214285714285726, 0.025178571428571432, 0.03306306306306307, 0.03450450450450452, 0.026785714285714284, 0.03464285714285713, 0.053928571428571416, 0.05108108108108107, 0.029819819819819803, 0.029285714285714283, 0.06339285714285714, 0.012857142857142853, 0.028378378378378376, 0.01576576576576576, 0.05178571428571429, 0.01339285714285714, 0.011785714285714257, 0.04297297297297298, 0.027477477477477485, 0.023392857142857132, 0.07714285714285714, 0.03839285714285714, 0.030360360360360363, 0.02801801801801802]",0.11182741433382035,0.024983462602264334,"[0.12899161875247955, 0.08197977393865585, 0.11067765951156616, 0.0864371731877327, 0.12267188727855682, 0.09368277341127396, 0.1124829351902008, 0.06871754676103592, 0.11035075783729553, 0.0759282261133194, 0.09421186149120331, 0.1400158554315567, 0.15218135714530945, 0.1639278680086136, 0.1170225441455841, 0.10191410034894943, 0.13248930871486664, 0.15403686463832855, 0.09708812087774277, 0.1419738233089447, 0.10360366851091385, 0.10948217660188675, 0.11874060332775116, 0.08293189108371735, 0.09414496272802353]",0.15748876954186689,0.09948098393259598,"[0.19669764581269006, 0.23183107253903715, 0.06827655721461032, 0.034020709020709014, -0.10383467883467883, 0.376934772952472, 0.24222674001435063, 0.1880103871254314, 0.05014917514917514, 0.15126360126360125, 0.2463269211056822, 0.0957819387022927, 0.1757440120271979, 0.035126360126360126, 0.2146016146016146, 0.21772815799364473, 0.13164143916356305, 0.2042146444801312, 0.27615830115830114, 0.20017550017550018, 0.14411282331636313, 0.2449943622509994, 0.10597259712303961, 0.026193401193401192, 0.18287118287118284]",0.48028424343940124,0.01842293906810035,0.013213859020310617,0.02129069258306022,0.14836917659189391,2.2064525501951344,0.11803048247748683,2.11905565693387,74.53,
Beyond molecular structure_ critically assessing machine learning for designing organic photovoltaic materials and devices,target_calculated PCE (%),GPytorchMAP,TanimotoMatern32,Matern32,product,0.6297142857142857,,,3.0099095639472324,0.17690976109633696,"[2.9051010711369605, 3.135040972044104, 2.934547920263375, 3.024593524814312, 3.014573505636898, 2.920616015483964, 2.9040973439674502, 2.807455782380543, 2.9730851034581254, 2.989103763512002, 2.998988186614836, 2.536811242098998, 3.5044782051674646, 2.830967483171208, 3.1203475948498434, 2.9835082643801125, 3.187176680462432, 2.945235124049527, 3.248529879175453, 3.0992988541058364, 2.9917475051707174, 2.8339672461848777, 3.184040693054151, 3.100857156465564, 3.0735699810320587]",0.046450383295216696,0.04202522620797193,"[0.039123973829418346, 0.06424625370846349, 0.05537657976795063, 0.07836801240962277, 0.0461525218093215, 0.10885466717355696, 0.12437699415968728, 0.0788460685476079, 0.1104092115032631, 0.06992438296908465, 0.08696579464040255, 0.03181275909603709, -0.016694528965952582, 0.0999251887873851, 0.03916963164293086, -0.004908383491635027, -0.01053526296786056, 0.006116617914176059, 0.001396537767759276, -0.006194378054399152, -0.0019511752378011948, 0.01243318776860114, 0.06503363128420092, 0.009387986511747659, 0.07362330980684861]",2.4011802470336856,0.1445671290898211,"[2.2977085759034117, 2.516113098343767, 2.3373761264624244, 2.374324762660539, 2.448850994476038, 2.2452932584830347, 2.2243427878855964, 2.3420452934086433, 2.43663939263995, 2.2717076882517224, 2.4530974268353054, 2.1113240493381547, 2.7383461222849688, 2.231810648528615, 2.4846457350575335, 2.414070581932868, 2.525878932478417, 2.3020898398068392, 2.615563622186118, 2.5115643406837473, 2.323940179264515, 2.2808615468197497, 2.617601972084286, 2.562102692579563, 2.362206507446331]",0.02759240669240669,0.009035092447190873,"[0.017857142857142842, 0.018511904761904785, 0.0188690476190476, 0.023033033033033043, 0.02291291291291291, 0.02767857142857141, 0.03333333333333333, 0.04416666666666666, 0.029819819819819838, 0.02243243243243244, 0.02904761904761907, 0.04178571428571427, 0.03559523809523813, 0.014084084084084073, 0.02591591591591594, 0.013095238095238089, 0.01738095238095238, 0.030297619047619035, 0.03180180180180184, 0.020930930930930937, 0.03291666666666666, 0.027499999999999983, 0.04970238095238098, 0.0346846846846847, 0.02645645645645648]",2.520368821496188,0.05930028142633261,"[2.493351710249974, 2.562335477154275, 2.491281688547269, 2.5253478678559054, 2.523900591308214, 2.477320579143716, 2.4729267800429633, 2.455381542738802, 2.5087725858764762, 2.5203037899664023, 2.503442517590198, 2.3816815555559745, 2.701534399818064, 2.451097719397915, 2.5523412831543055, 2.5107859309477893, 2.5787399496752874, 2.4974007365069637, 2.6002318998016896, 2.5466124853247116, 2.515388817061996, 2.471044719378548, 2.5750053398790302, 2.549061319771474, 2.5439292506567566]",0.033571299871299864,0.013861156414628893,"[0.03124999999999999, 0.03392857142857142, 0.037499999999999985, 0.017567567567567575, 0.021531531531531523, 0.03839285714285715, 0.0314285714285714, 0.07625, 0.03468468468468468, 0.01882882882882883, 0.02749999999999998, 0.06267857142857142, 0.026250000000000002, 0.01936936936936936, 0.03162162162162161, 0.03660714285714285, 0.014285714285714294, 0.039107142857142854, 0.042252252252252265, 0.026036036036036013, 0.035892857142857136, 0.054285714285714284, 0.03428571428571428, 0.025135135135135128, 0.02261261261261262]",0.03284905422478914,0.01970595634615093,"[0.04804309085011482, 0.011650183238089085, 0.020790785551071167, 0.039647333323955536, 0.011503043584525585, 0.045070525258779526, 0.0533333495259285, 0.025321930646896362, 0.04791334271430969, 0.0689382404088974, 0.041457101702690125, 0.04333427920937538, 0.011546093039214611, 0.06435450911521912, 0.0359264574944973, 0.017713496461510658, 0.03075242042541504, 0.017962174490094185, 0.013374208472669125, 0.018844246864318848, 0.008819431066513062, 0.013976755551993847, 0.041602231562137604, 0.011021099984645844, 0.07833002507686615]",0.13175970974158344,0.0965927288460984,"[0.12445758020979263, 0.051807496497761986, 0.18927501382789477, -0.01712004212004212, -0.049745524745524745, 0.22903782417056753, 0.20096866778282707, -0.04814295964738443, 0.1380619034355363, 0.15744120744120743, 0.28418525984897663, 0.13482762155328526, 0.1562698204318722, 0.10916110916110915, 0.06480343980343979, 0.06008913641900559, 0.1449587952278804, 0.29365474266036884, 0.21735353349425376, 0.217997542997543, 0.1513571230286938, -0.04992909983131745, 0.19660368332934705, 0.11501479695842025, 0.22160407160407158]",0.05092241995134372,0.026523297491039415,0.009557945041816006,0.027544817755760297,0.07376501072604374,2.5203265570454803,0.05176662531197148,2.9803958933840518,73.718,
