metric,no_targets_columns,value,n_samples,seed,split
rmse,0,11.731617386101826,64,0,0
rmse,0,17.557937103857633,64,0,1
rmse,0,10.404388502306318,64,0,2
rmse,0,16.89588666652725,63,0,3
rmse,0,10.603494240541742,63,0,4
rmse,0,17.031358125982553,64,1,0
rmse,0,23.260732988461807,64,1,1
rmse,0,13.074828267188392,64,1,2
rmse,0,19.952064316258383,63,1,3
rmse,0,11.133349904346415,63,1,4
rmse,0,29.037914152213574,64,2,0
rmse,0,13.068327753097849,64,2,1
rmse,0,17.610710755613866,64,2,2
rmse,0,15.057219982870775,63,2,3
rmse,0,20.87235741154539,63,2,4
rmse,0,15.89514083546416,64,3,0
rmse,0,19.090364834118603,64,3,1
rmse,0,14.252604953126998,64,3,2
rmse,0,10.292233054809516,63,3,3
rmse,0,13.616585557783434,63,3,4
rmse,0,17.20181338185176,64,4,0
rmse,0,25.32059337772368,64,4,1
rmse,0,12.243799376047082,64,4,2
rmse,0,15.002011672911848,63,4,3
rmse,0,18.696174467892526,63,4,4
