metric,no_targets_columns,value,n_samples,seed,split
rmse,0,78.72198886665277,64,0,0
rmse,0,83.13595991350788,64,0,1
rmse,0,102.22740514590402,64,0,2
rmse,0,102.69010658651978,63,0,3
rmse,0,80.48929992495437,63,0,4
rmse,0,91.5736637259797,64,1,0
rmse,0,105.92449477430792,64,1,1
rmse,0,73.02598113277118,64,1,2
rmse,0,86.8471938110726,63,1,3
rmse,0,85.84459577920907,63,1,4
rmse,0,69.86604304248962,64,2,0
rmse,0,78.89955279685498,64,2,1
rmse,0,117.24343374415889,64,2,2
rmse,0,112.63461210949632,63,2,3
rmse,0,92.79282231945275,63,2,4
rmse,0,82.06965546104398,64,3,0
rmse,0,87.63724369569215,64,3,1
rmse,0,86.02631238935398,64,3,2
rmse,0,60.820934282620115,63,3,3
rmse,0,104.52060353690487,63,3,4
rmse,0,89.69032705720537,64,4,0
rmse,0,111.97710074304038,64,4,1
rmse,0,71.2365815123417,64,4,2
rmse,0,101.66566555233324,63,4,3
rmse,0,105.01411929173766,63,4,4
