metric,no_targets_columns,value,n_samples,seed,split
rmse,0,0.36551625292849527,52,0,0
rmse,0,0.3634625024568179,51,0,1
rmse,0,0.552421120437695,51,0,2
rmse,0,0.6083644379022554,51,0,3
rmse,0,0.5238725254441088,51,0,4
rmse,0,0.44751548073547476,52,1,0
rmse,0,0.5388576665756065,51,1,1
rmse,0,0.44807071948232463,51,1,2
rmse,0,0.33018583196665935,51,1,3
rmse,0,0.6468258336815982,51,1,4
rmse,0,0.6241890622568143,52,2,0
rmse,0,0.5279453375891542,51,2,1
rmse,0,0.40912711487892084,51,2,2
rmse,0,0.4183215770252535,51,2,3
rmse,0,0.38570030541666345,51,2,4
rmse,0,0.37088775296387255,52,3,0
rmse,0,0.3227000406559462,51,3,1
rmse,0,0.5507588545717083,51,3,2
rmse,0,0.4618824040349243,51,3,3
rmse,0,0.6427689551981269,51,3,4
rmse,0,0.5474197128553673,52,4,0
rmse,0,0.4707378381671348,51,4,1
rmse,0,0.6144828961395743,51,4,2
rmse,0,0.33500757217073096,51,4,3
rmse,0,0.5632065572703602,51,4,4
