metric,no_targets_columns,value,n_samples,seed,split
rmse,0,11.576395158258208,64,0,0
rmse,0,23.99050694768226,64,0,1
rmse,0,9.86353040098472,64,0,2
rmse,0,16.292160379050365,63,0,3
rmse,0,10.247353908513439,63,0,4
rmse,0,20.333159769734177,64,1,0
rmse,0,24.974090171781956,64,1,1
rmse,0,11.31408633757622,64,1,2
rmse,0,20.709032539833444,63,1,3
rmse,0,13.563136188620822,63,1,4
rmse,0,36.228137300392234,64,2,0
rmse,0,12.27413534576592,64,2,1
rmse,0,20.71996744101457,64,2,2
rmse,0,15.789551505819123,63,2,3
rmse,0,25.17749735331665,63,2,4
rmse,0,19.84439871631512,64,3,0
rmse,0,18.837112033891902,64,3,1
rmse,0,18.958037742127225,64,3,2
rmse,0,8.916167987555697,63,3,3
rmse,0,19.217141233040234,63,3,4
rmse,0,20.451889310082247,64,4,0
rmse,0,25.997988118177542,64,4,1
rmse,0,11.99692142798324,64,4,2
rmse,0,13.051960651506198,63,4,3
rmse,0,22.868466359620324,63,4,4
