metric,no_targets_columns,value,n_samples,seed,split
rmse,0,2.2099408948894843,112,0,0
rmse,0,2.1762053881532335,112,0,1
rmse,0,2.303047676240051,112,0,2
rmse,0,2.170077400323229,111,0,3
rmse,0,2.120156882948224,111,0,4
rmse,0,1.8254782898865793,112,1,0
rmse,0,2.430953233675244,112,1,1
rmse,0,2.066031147689636,112,1,2
rmse,0,2.3921149112636555,111,1,3
rmse,0,2.226776984558834,111,1,4
rmse,0,2.271318893871568,112,2,0
rmse,0,2.153260583699998,112,2,1
rmse,0,2.0001124132476855,112,2,2
rmse,0,2.3831344157936627,111,2,3
rmse,0,2.171097985867303,111,2,4
rmse,0,2.2678347453732086,112,3,0
rmse,0,2.365932869824737,112,3,1
rmse,0,2.282046326131112,112,3,2
rmse,0,1.9832259289877667,111,3,3
rmse,0,2.2097718262014086,111,3,4
rmse,0,2.131100179656176,112,4,0
rmse,0,2.2573142512216635,112,4,1
rmse,0,2.094042666606389,112,4,2
rmse,0,2.3289739274929335,111,4,3
rmse,0,2.2232853961169563,111,4,4
