metric,no_targets_columns,value,n_samples,seed,split
rmse,0,11.191202082568747,64,0,0
rmse,0,10.39536462718329,64,0,1
rmse,0,10.605246983036997,64,0,2
rmse,0,12.99664429931983,63,0,3
rmse,0,10.718095782187865,63,0,4
rmse,0,11.729589759353999,64,1,0
rmse,0,17.95202875493217,64,1,1
rmse,0,10.533911843524868,64,1,2
rmse,0,14.891352493304588,63,1,3
rmse,0,9.903944256924671,63,1,4
rmse,0,20.16149861781003,64,2,0
rmse,0,10.906869415818795,64,2,1
rmse,0,14.250522664817858,64,2,2
rmse,0,11.313208035923115,63,2,3
rmse,0,13.58268716038945,63,2,4
rmse,0,12.860255865113707,64,3,0
rmse,0,8.373323555136606,64,3,1
rmse,0,11.5345732321203,64,3,2
rmse,0,11.107231092839275,63,3,3
rmse,0,12.444961246998632,63,3,4
rmse,0,10.21066849733581,64,4,0
rmse,0,14.162418952858953,64,4,1
rmse,0,14.428584698658504,64,4,2
rmse,0,11.355705234449843,63,4,3
rmse,0,15.50151276266234,63,4,4
