metric,no_targets_columns,value,n_samples,seed,split
rmse,0,10.920979143047594,64,0,0
rmse,0,13.896155687125333,64,0,1
rmse,0,9.345971033221483,64,0,2
rmse,0,10.79319698763263,63,0,3
rmse,0,10.621992267929762,63,0,4
rmse,0,10.50852322149791,64,1,0
rmse,0,12.559180984018246,64,1,1
rmse,0,13.064667725396637,64,1,2
rmse,0,16.748362638029434,63,1,3
rmse,0,10.678148719878907,63,1,4
rmse,0,19.7115476399034,64,2,0
rmse,0,11.781389924520793,64,2,1
rmse,0,9.872608007767814,64,2,2
rmse,0,10.325853834039147,63,2,3
rmse,0,18.655752135741178,63,2,4
rmse,0,11.681489909907128,64,3,0
rmse,0,15.223585652847865,64,3,1
rmse,0,11.223444045411306,64,3,2
rmse,0,11.279453293607222,63,3,3
rmse,0,13.062268515507842,63,3,4
rmse,0,12.231590357377595,64,4,0
rmse,0,16.820280913247228,64,4,1
rmse,0,10.430914566723123,64,4,2
rmse,0,9.11522492340565,63,4,3
rmse,0,12.149229709605322,63,4,4
