metric,no_targets_columns,value,n_samples,seed,split
rmse,0,8.221580643235889,64,0,0
rmse,0,21.81641963909477,64,0,1
rmse,0,7.68440645025054,64,0,2
rmse,0,15.988700747653567,63,0,3
rmse,0,8.551914307716991,63,0,4
rmse,0,17.56091330553878,64,1,0
rmse,0,23.230464304074108,64,1,1
rmse,0,10.133158181824456,64,1,2
rmse,0,18.906963493079342,63,1,3
rmse,0,9.32994482287996,63,1,4
rmse,0,31.539874112217397,64,2,0
rmse,0,6.983809897494878,64,2,1
rmse,0,17.620340509925686,64,2,2
rmse,0,14.920412830418526,63,2,3
rmse,0,23.14446994209472,63,2,4
rmse,0,18.214735967326757,64,3,0
rmse,0,16.907230559827624,64,3,1
rmse,0,17.097088410113734,64,3,2
rmse,0,8.659783659907452,63,3,3
rmse,0,14.564511947562906,63,3,4
rmse,0,20.091793644633455,64,4,0
rmse,0,26.08196387912607,64,4,1
rmse,0,9.285329649655992,64,4,2
rmse,0,13.018643047698445,63,4,3
rmse,0,18.904635731989426,63,4,4
