metric,no_targets_columns,value,n_samples,seed,split
rmse,0,0.273966573977805,52,0,0
rmse,0,0.22673470732864365,51,0,1
rmse,0,0.3429941462406307,51,0,2
rmse,0,0.2633595060083434,51,0,3
rmse,0,0.4483851628965577,51,0,4
rmse,0,0.19567886504897594,52,1,0
rmse,0,0.2848461996741397,51,1,1
rmse,0,0.36687305833523937,51,1,2
rmse,0,0.26867913698153695,51,1,3
rmse,0,0.3993808232299399,51,1,4
rmse,0,0.25797266505976857,52,2,0
rmse,0,0.34556562878507713,51,2,1
rmse,0,0.2439571464498057,51,2,2
rmse,0,0.31496905812578335,51,2,3
rmse,0,0.27370817154337146,51,2,4
rmse,0,0.41732316218859755,52,3,0
rmse,0,0.2498972923500317,51,3,1
rmse,0,0.3319837094826203,51,3,2
rmse,0,0.29782937089565176,51,3,3
rmse,0,0.30748012657927415,51,3,4
rmse,0,0.4204286986349028,52,4,0
rmse,0,0.30968881283305755,51,4,1
rmse,0,0.23294105926968584,51,4,2
rmse,0,0.19041711971662173,51,4,3
rmse,0,0.3122928241044362,51,4,4
