metric,no_targets_columns,value,n_samples,seed,split
rmse,0,13.096638373736134,64,0,0
rmse,0,13.29414192263993,64,0,1
rmse,0,10.788680993343721,64,0,2
rmse,0,13.510968354895931,63,0,3
rmse,0,11.396136410919796,63,0,4
rmse,0,11.977430271094617,64,1,0
rmse,0,13.18483940168921,64,1,1
rmse,0,12.752888546369203,64,1,2
rmse,0,13.315653217467846,63,1,3
rmse,0,12.634013853882324,63,1,4
rmse,0,13.330370042388356,64,2,0
rmse,0,14.957896236809699,64,2,1
rmse,0,9.39540994360762,64,2,2
rmse,0,11.029658562502854,63,2,3
rmse,0,15.245479873808657,63,2,4
rmse,0,12.551640236685401,64,3,0
rmse,0,12.08101327523643,64,3,1
rmse,0,13.830435019502735,64,3,2
rmse,0,10.546584744185212,63,3,3
rmse,0,11.954909484472456,63,3,4
rmse,0,13.96830563726304,64,4,0
rmse,0,11.436080139761513,64,4,1
rmse,0,13.37384944530073,64,4,2
rmse,0,10.83538167487971,63,4,3
rmse,0,13.338994738675366,63,4,4
