metric,no_targets_columns,value,n_samples,seed,split
rmse,0,8.085116249295762,64,0,0
rmse,0,21.98640971480359,64,0,1
rmse,0,8.134854492211712,64,0,2
rmse,0,16.523667379534515,63,0,3
rmse,0,10.161066001806544,63,0,4
rmse,0,17.819344205437137,64,1,0
rmse,0,24.490768898418423,64,1,1
rmse,0,8.347015931099248,64,1,2
rmse,0,18.9144273409746,63,1,3
rmse,0,9.866529948201078,63,1,4
rmse,0,31.746216563645934,64,2,0
rmse,0,7.695326860443357,64,2,1
rmse,0,17.631534502952377,64,2,2
rmse,0,15.695809757687904,63,2,3
rmse,0,23.364151423960244,63,2,4
rmse,0,17.479963057772245,64,3,0
rmse,0,17.19543190486268,64,3,1
rmse,0,18.062844553694084,64,3,2
rmse,0,7.760198225017824,63,3,3
rmse,0,15.400898004673921,63,3,4
rmse,0,19.394289544110517,64,4,0
rmse,0,26.07646777523787,64,4,1
rmse,0,9.991250061448195,64,4,2
rmse,0,13.365004923497363,63,4,3
rmse,0,19.225172340902336,63,4,4
