metric,no_targets_columns,value,n_samples,seed,split
rmse,0,11.031560045205953,64,0,0
rmse,0,13.934400712430016,64,0,1
rmse,0,9.259123472488277,64,0,2
rmse,0,10.879765108427572,63,0,3
rmse,0,10.627504886882464,63,0,4
rmse,0,10.838615635184338,64,1,0
rmse,0,12.61958481656932,64,1,1
rmse,0,13.055777538939672,64,1,2
rmse,0,16.965046031866155,63,1,3
rmse,0,10.75621804399495,63,1,4
rmse,0,19.84390286040144,64,2,0
rmse,0,12.007325176642626,64,2,1
rmse,0,9.88740492371979,64,2,2
rmse,0,10.438400875343792,63,2,3
rmse,0,18.631193480685038,63,2,4
rmse,0,11.644524619775142,64,3,0
rmse,0,15.420673960816838,64,3,1
rmse,0,11.427332329269372,64,3,2
rmse,0,11.466416431573593,63,3,3
rmse,0,13.14948753539281,63,3,4
rmse,0,12.121259744912068,64,4,0
rmse,0,16.875114033667405,64,4,1
rmse,0,10.544802498838342,64,4,2
rmse,0,9.432521789507843,63,4,3
rmse,0,12.283814871042578,63,4,4
