metric,no_targets_columns,value,n_samples,seed,split
rmse,0,0.5469062979338278,52,0,0
rmse,0,0.5119876138252777,51,0,1
rmse,0,0.5571084723896903,51,0,2
rmse,0,0.4401170544386707,51,0,3
rmse,0,0.6840723439080681,51,0,4
rmse,0,0.5389704726399144,52,1,0
rmse,0,0.5102975194668603,51,1,1
rmse,0,0.5202369520715824,51,1,2
rmse,0,0.5165803436945917,51,1,3
rmse,0,0.6307311209490524,51,1,4
rmse,0,0.5385585781314469,52,2,0
rmse,0,0.5294074211275246,51,2,1
rmse,0,0.520002107694955,51,2,2
rmse,0,0.6256280439295836,51,2,3
rmse,0,0.5245553054868852,51,2,4
rmse,0,0.6376216176345898,52,3,0
rmse,0,0.6067801461590847,51,3,1
rmse,0,0.48636571633896203,51,3,2
rmse,0,0.5271555671324272,51,3,3
rmse,0,0.4886330845445784,51,3,4
rmse,0,0.5726561020086052,52,4,0
rmse,0,0.6149315688066843,51,4,1
rmse,0,0.5261540183202917,51,4,2
rmse,0,0.48501520122950637,51,4,3
rmse,0,0.5141430250099231,51,4,4
