metric,no_targets_columns,value,n_samples,seed,split
rmse,0,11.311298153190698,64,0,0
rmse,0,17.030012009788564,64,0,1
rmse,0,10.2267180822036,64,0,2
rmse,0,16.709789446181436,63,0,3
rmse,0,9.75822081470351,63,0,4
rmse,0,16.7613853317045,64,1,0
rmse,0,22.97703202007114,64,1,1
rmse,0,12.330525504217862,64,1,2
rmse,0,20.119688647807248,63,1,3
rmse,0,10.53881756903918,63,1,4
rmse,0,30.21857752596297,64,2,0
rmse,0,12.365839908807114,64,2,1
rmse,0,17.622497050670137,64,2,2
rmse,0,15.081265249341564,63,2,3
rmse,0,20.38710988979433,63,2,4
rmse,0,15.331873437604694,64,3,0
rmse,0,18.87086211137965,64,3,1
rmse,0,13.968796965253937,64,3,2
rmse,0,9.69257036061354,63,3,3
rmse,0,13.766166019287914,63,3,4
rmse,0,16.617053432605896,64,4,0
rmse,0,25.195719423583792,64,4,1
rmse,0,12.21139605734866,64,4,2
rmse,0,14.693138300232922,63,4,3
rmse,0,18.67931082020656,63,4,4
