metric,no_targets_columns,value,n_samples,seed,split
rmse,0,10.890390884763072,64,0,0
rmse,0,13.86999512070262,64,0,1
rmse,0,9.362564171954238,64,0,2
rmse,0,10.810089626674982,63,0,3
rmse,0,10.724988919998534,63,0,4
rmse,0,10.314095224342056,64,1,0
rmse,0,12.419254045576457,64,1,1
rmse,0,13.032119504472547,64,1,2
rmse,0,16.659055881632778,63,1,3
rmse,0,10.678629090304227,63,1,4
rmse,0,19.678519577648146,64,2,0
rmse,0,11.68739504608599,64,2,1
rmse,0,9.855923428522116,64,2,2
rmse,0,10.305355696579424,63,2,3
rmse,0,18.65606454005519,63,2,4
rmse,0,11.62985743746081,64,3,0
rmse,0,15.079622501037479,64,3,1
rmse,0,11.284536994326889,64,3,2
rmse,0,11.239690089508509,63,3,3
rmse,0,13.08407888920393,63,3,4
rmse,0,12.254641342899738,64,4,0
rmse,0,16.835678976958626,64,4,1
rmse,0,10.37397300074866,64,4,2
rmse,0,9.00340447310368,63,4,3
rmse,0,12.080856614945713,63,4,4
