metric,no_targets_columns,value,n_samples,seed,split
rmse,0,12.734912302389892,64,0,0
rmse,0,13.107204411287732,64,0,1
rmse,0,10.815956284138016,64,0,2
rmse,0,13.498993335557898,63,0,3
rmse,0,11.233563060943048,63,0,4
rmse,0,11.737185289564742,64,1,0
rmse,0,13.15461172060862,64,1,1
rmse,0,12.669478401938386,64,1,2
rmse,0,13.795120550171466,63,1,3
rmse,0,12.438590165382205,63,1,4
rmse,0,14.053377964443843,64,2,0
rmse,0,14.809899922405185,64,2,1
rmse,0,9.426999143900208,64,2,2
rmse,0,11.332576846285777,63,2,3
rmse,0,15.091589685043564,63,2,4
rmse,0,12.452817511413116,64,3,0
rmse,0,12.257989254678664,64,3,1
rmse,0,13.706495870626325,64,3,2
rmse,0,10.422577967857539,63,3,3
rmse,0,11.847050973066711,63,3,4
rmse,0,13.833259839395716,64,4,0
rmse,0,11.22078909559596,64,4,1
rmse,0,13.292133540516767,64,4,2
rmse,0,10.848442549712628,63,4,3
rmse,0,13.366687299043742,63,4,4
