metric,no_targets_columns,value,n_samples,seed,split
rmse,0,0.54418867799915,52,0,0
rmse,0,0.5119957220536465,51,0,1
rmse,0,0.5618332471757826,51,0,2
rmse,0,0.4407899621401539,51,0,3
rmse,0,0.6851388185826058,51,0,4
rmse,0,0.539897321245104,52,1,0
rmse,0,0.5080718559421061,51,1,1
rmse,0,0.5177089306891365,51,1,2
rmse,0,0.5218374410875789,51,1,3
rmse,0,0.6332214106248683,51,1,4
rmse,0,0.5374870641621694,52,2,0
rmse,0,0.526621771361151,51,2,1
rmse,0,0.5193105772534129,51,2,2
rmse,0,0.6260551758115905,51,2,3
rmse,0,0.5340909977139972,51,2,4
rmse,0,0.6415251431483979,52,3,0
rmse,0,0.6087280835535207,51,3,1
rmse,0,0.4862127622541714,51,3,2
rmse,0,0.5272101909519806,51,3,3
rmse,0,0.48717528174794544,51,3,4
rmse,0,0.5738285307435984,52,4,0
rmse,0,0.6149314122676124,51,4,1
rmse,0,0.5286795636510112,51,4,2
rmse,0,0.48624562751962175,51,4,3
rmse,0,0.5133933026400914,51,4,4
