metric,no_targets_columns,value,n_samples,seed,split
rmse,0,9.092367823532781,64,0,0
rmse,0,9.262392478692293,64,0,1
rmse,0,8.341311588725427,64,0,2
rmse,0,10.060859563008437,63,0,3
rmse,0,8.725354342549231,63,0,4
rmse,0,8.98653998523865,64,1,0
rmse,0,9.578195899788529,64,1,1
rmse,0,10.778104709215187,64,1,2
rmse,0,11.040663158224618,63,1,3
rmse,0,7.50186495474483,63,1,4
rmse,0,8.196050282872282,64,2,0
rmse,0,9.956123408100767,64,2,1
rmse,0,8.036290293815563,64,2,2
rmse,0,9.636533040389937,63,2,3
rmse,0,10.904068564415864,63,2,4
rmse,0,10.686536170582922,64,3,0
rmse,0,9.357747086785889,64,3,1
rmse,0,9.526260730906012,64,3,2
rmse,0,8.181724874808204,63,3,3
rmse,0,8.72125094104529,63,3,4
rmse,0,10.15020299911554,64,4,0
rmse,0,8.746320554293662,64,4,1
rmse,0,9.732820609942793,64,4,2
rmse,0,9.737837378765828,63,4,3
rmse,0,10.034420931935335,63,4,4
