metric,no_targets_columns,value,n_samples,seed,split
rmse,0,11.597321669179328,64,0,0
rmse,0,17.342471514688057,64,0,1
rmse,0,10.422310623492681,64,0,2
rmse,0,16.876856691193534,63,0,3
rmse,0,10.091409821499443,63,0,4
rmse,0,16.844588558132074,64,1,0
rmse,0,22.837389306272637,64,1,1
rmse,0,13.915823676797412,64,1,2
rmse,0,20.091478249553727,63,1,3
rmse,0,10.450427428956935,63,1,4
rmse,0,29.967772077424687,64,2,0
rmse,0,12.121537022931003,64,2,1
rmse,0,17.970226912899093,64,2,2
rmse,0,15.147931472650889,63,2,3
rmse,0,20.493827088103004,63,2,4
rmse,0,16.469069620539713,64,3,0
rmse,0,18.955065037428685,64,3,1
rmse,0,13.858238603608674,64,3,2
rmse,0,10.789724663247643,63,3,3
rmse,0,13.769161172591621,63,3,4
rmse,0,17.8851344107225,64,4,0
rmse,0,25.464336533967828,64,4,1
rmse,0,11.676143691322652,64,4,2
rmse,0,15.14970064160065,63,4,3
rmse,0,18.711880896597865,63,4,4
