metric,no_targets_columns,value,n_samples,seed,split
rmse,0,13.096135176279738,64,0,0
rmse,0,13.237224677561743,64,0,1
rmse,0,10.78293158417356,64,0,2
rmse,0,13.643488819266679,63,0,3
rmse,0,11.191194693475934,63,0,4
rmse,0,12.054572660473434,64,1,0
rmse,0,13.07287549306312,64,1,1
rmse,0,12.520786427665803,64,1,2
rmse,0,13.123687537539883,63,1,3
rmse,0,12.544011345466663,63,1,4
rmse,0,13.264339090369402,64,2,0
rmse,0,14.557723727496624,64,2,1
rmse,0,9.544633878000084,64,2,2
rmse,0,10.936727344048156,63,2,3
rmse,0,15.104067722501151,63,2,4
rmse,0,12.210037774881327,64,3,0
rmse,0,11.755234802223125,64,3,1
rmse,0,13.90772546351763,64,3,2
rmse,0,10.54583362810343,63,3,3
rmse,0,11.928142587316678,63,3,4
rmse,0,14.005995816364445,64,4,0
rmse,0,11.645075395475079,64,4,1
rmse,0,13.224816493428452,64,4,2
rmse,0,10.956992188191387,63,4,3
rmse,0,13.201475385221032,63,4,4
