metric,no_targets_columns,value,n_samples,seed,split
rmse,0,11.154184851548388,64,0,0
rmse,0,14.221696644582618,64,0,1
rmse,0,9.79239854932819,64,0,2
rmse,0,10.849041927926299,63,0,3
rmse,0,10.545575290703924,63,0,4
rmse,0,11.040721666463877,64,1,0
rmse,0,12.720934192828327,64,1,1
rmse,0,13.13068736578028,64,1,2
rmse,0,16.84254059320081,63,1,3
rmse,0,11.342640751645968,63,1,4
rmse,0,20.326957421814722,64,2,0
rmse,0,12.022775297745902,64,2,1
rmse,0,10.349740177733123,64,2,2
rmse,0,10.201033087564182,63,2,3
rmse,0,18.845940907135535,63,2,4
rmse,0,11.97452019412746,64,3,0
rmse,0,15.297179222994338,64,3,1
rmse,0,12.442919611914446,64,3,2
rmse,0,11.290648157460293,63,3,3
rmse,0,13.312755940665472,63,3,4
rmse,0,12.55636059049497,64,4,0
rmse,0,16.85813193006979,64,4,1
rmse,0,10.672481900875729,64,4,2
rmse,0,9.00169174644242,63,4,3
rmse,0,12.744926711796817,63,4,4
