metric,no_targets_columns,value,n_samples,seed,split
rmse,0,0.5487710490205692,52,0,0
rmse,0,0.5175909389558232,51,0,1
rmse,0,0.5550004470324278,51,0,2
rmse,0,0.4429876881772218,51,0,3
rmse,0,0.6789237370609659,51,0,4
rmse,0,0.5412358706729568,52,1,0
rmse,0,0.5157896195282421,51,1,1
rmse,0,0.518858413661385,51,1,2
rmse,0,0.5169327198363513,51,1,3
rmse,0,0.6323916558577101,51,1,4
rmse,0,0.5412373000090258,52,2,0
rmse,0,0.5269567331869586,51,2,1
rmse,0,0.5239006521816434,51,2,2
rmse,0,0.6267063779864834,51,2,3
rmse,0,0.5266896735546626,51,2,4
rmse,0,0.6406592169856058,52,3,0
rmse,0,0.6068279889300012,51,3,1
rmse,0,0.48928186312347033,51,3,2
rmse,0,0.5264362206379798,51,3,3
rmse,0,0.48832213344936526,51,3,4
rmse,0,0.5803812986656265,52,4,0
rmse,0,0.6091615437464521,51,4,1
rmse,0,0.5261033705895494,51,4,2
rmse,0,0.49037146087830946,51,4,3
rmse,0,0.5195862264351157,51,4,4
