metric,no_targets_columns,value,n_samples,seed,split
rmse,0,9.549075008895537,64,0,0
rmse,0,8.200921825929134,64,0,1
rmse,0,8.365106892479439,64,0,2
rmse,0,10.20649776438308,63,0,3
rmse,0,8.668724270804498,63,0,4
rmse,0,8.303607053289312,64,1,0
rmse,0,10.026911383357792,64,1,1
rmse,0,10.713007170739703,64,1,2
rmse,0,10.838793769499135,63,1,3
rmse,0,8.12248368109053,63,1,4
rmse,0,9.746319642865629,64,2,0
rmse,0,10.705280581703581,64,2,1
rmse,0,7.462607949745554,64,2,2
rmse,0,9.75686769630709,63,2,3
rmse,0,10.911641620380028,63,2,4
rmse,0,10.38955685941988,64,3,0
rmse,0,9.26926493451509,64,3,1
rmse,0,9.373403959035898,64,3,2
rmse,0,9.01953078294779,63,3,3
rmse,0,8.97300554441215,63,3,4
rmse,0,9.083352267870755,64,4,0
rmse,0,8.18361601083471,64,4,1
rmse,0,9.518723719592545,64,4,2
rmse,0,9.96865135358648,63,4,3
rmse,0,10.006389796295714,63,4,4
