metric,no_targets_columns,value,n_samples,seed,split
rmse,0,12.793676511690675,64,0,0
rmse,0,10.196059172511868,64,0,1
rmse,0,8.873352041241729,64,0,2
rmse,0,9.79090115785368,63,0,3
rmse,0,10.482368667234956,63,0,4
rmse,0,9.039371259082468,64,1,0
rmse,0,11.959916283458703,64,1,1
rmse,0,10.756745260396128,64,1,2
rmse,0,12.872515474046276,63,1,3
rmse,0,9.144344666064034,63,1,4
rmse,0,9.86184396986992,64,2,0
rmse,0,11.933819056359495,64,2,1
rmse,0,12.566020816472257,64,2,2
rmse,0,9.605996578474382,63,2,3
rmse,0,9.949560592009226,63,2,4
rmse,0,9.82586652565377,64,3,0
rmse,0,9.574014318613267,64,3,1
rmse,0,10.294200782552712,64,3,2
rmse,0,12.973209061330135,63,3,3
rmse,0,9.857784913221845,63,3,4
rmse,0,10.573308014386999,64,4,0
rmse,0,12.60470415081849,64,4,1
rmse,0,10.485329835275584,64,4,2
rmse,0,9.818432073706328,63,4,3
rmse,0,10.15418022149699,63,4,4
