metric,no_targets_columns,value,n_samples,seed,split
rmse,0,0.5379280617555197,52,0,0
rmse,0,0.5116466604091502,51,0,1
rmse,0,0.5530499363880175,51,0,2
rmse,0,0.4397766545250932,51,0,3
rmse,0,0.6895367479131144,51,0,4
rmse,0,0.5422406863742668,52,1,0
rmse,0,0.5035765177723283,51,1,1
rmse,0,0.5138406885625539,51,1,2
rmse,0,0.5161789229432768,51,1,3
rmse,0,0.6308335422501554,51,1,4
rmse,0,0.5366367125618683,52,2,0
rmse,0,0.5222256002325434,51,2,1
rmse,0,0.5168605932587652,51,2,2
rmse,0,0.6253340200413723,51,2,3
rmse,0,0.5225012296479045,51,2,4
rmse,0,0.6332154543769785,52,3,0
rmse,0,0.6085818272827757,51,3,1
rmse,0,0.4854739849129222,51,3,2
rmse,0,0.5249489793344038,51,3,3
rmse,0,0.4803147233851828,51,3,4
rmse,0,0.5643349917409609,52,4,0
rmse,0,0.613437745090059,51,4,1
rmse,0,0.5259525695604312,51,4,2
rmse,0,0.4836237888614646,51,4,3
rmse,0,0.5124556328601452,51,4,4
