metric,no_targets_columns,value,n_samples,seed,split
rmse,0,12.142404924617935,64,0,0
rmse,0,16.968539851196,64,0,1
rmse,0,11.476807129007797,64,0,2
rmse,0,16.835688285974086,63,0,3
rmse,0,9.63254368064917,63,0,4
rmse,0,16.810047648798225,64,1,0
rmse,0,22.152635586234645,64,1,1
rmse,0,15.963882938096564,64,1,2
rmse,0,21.216984387342418,63,1,3
rmse,0,11.68253112998073,63,1,4
rmse,0,29.510894919632946,64,2,0
rmse,0,13.101582253427289,64,2,1
rmse,0,18.249923379481753,64,2,2
rmse,0,15.188193429131719,63,2,3
rmse,0,20.74525077873304,63,2,4
rmse,0,18.35858120462748,64,3,0
rmse,0,19.820976088051403,64,3,1
rmse,0,14.157435749892809,64,3,2
rmse,0,11.670219431549405,63,3,3
rmse,0,13.671733568526305,63,3,4
rmse,0,19.960289348887947,64,4,0
rmse,0,25.9710612258268,64,4,1
rmse,0,10.938493944843005,64,4,2
rmse,0,14.731322705214614,63,4,3
rmse,0,18.841307949739445,63,4,4
