metric,no_targets_columns,value,n_samples,seed,split
rmse,0,74.58814281514047,64,0,0
rmse,0,82.70431130451001,64,0,1
rmse,0,85.13383365920735,64,0,2
rmse,0,90.1378418711025,63,0,3
rmse,0,65.79575426496406,63,0,4
rmse,0,85.246175494567,64,1,0
rmse,0,99.36300123804008,64,1,1
rmse,0,77.107117828914,64,1,2
rmse,0,82.54442199557494,63,1,3
rmse,0,78.376185374804,63,1,4
rmse,0,60.99670169851541,64,2,0
rmse,0,80.8506513719087,64,2,1
rmse,0,109.51385905093592,64,2,2
rmse,0,102.57573668815755,63,2,3
rmse,0,84.15802511011202,63,2,4
rmse,0,85.7571100506454,64,3,0
rmse,0,84.35302036928749,64,3,1
rmse,0,80.21169976462299,64,3,2
rmse,0,57.28559792782574,63,3,3
rmse,0,93.63748955293919,63,3,4
rmse,0,81.60699323468462,64,4,0
rmse,0,113.16097981604554,64,4,1
rmse,0,71.11204072118335,64,4,2
rmse,0,90.19507853834438,63,4,3
rmse,0,96.66674565223853,63,4,4
