metric,no_targets_columns,value,n_samples,seed,split
rmse,0,71.42505496713562,64,0,0
rmse,0,81.26650897561046,64,0,1
rmse,0,85.41976837425108,64,0,2
rmse,0,92.11778326559958,63,0,3
rmse,0,63.57053834247523,63,0,4
rmse,0,83.28330730610332,64,1,0
rmse,0,98.85357952673235,64,1,1
rmse,0,65.84923059388576,64,1,2
rmse,0,83.50568995448259,63,1,3
rmse,0,78.1491938422775,63,1,4
rmse,0,62.62342636280803,64,2,0
rmse,0,79.82059830867883,64,2,1
rmse,0,109.62409035380959,64,2,2
rmse,0,101.89626771650627,63,2,3
rmse,0,83.61135721241362,63,2,4
rmse,0,82.76830787042752,64,3,0
rmse,0,82.83093709962688,64,3,1
rmse,0,80.6346220968225,64,3,2
rmse,0,56.78417833403983,63,3,3
rmse,0,92.35236119178637,63,3,4
rmse,0,80.30821546732982,64,4,0
rmse,0,112.55894502020755,64,4,1
rmse,0,68.09252704257347,64,4,2
rmse,0,88.3748913568454,63,4,3
rmse,0,97.56370738983293,63,4,4
