metric,no_targets_columns,value,n_samples,seed,split
rmse,0,2.1327909305251245,112,0,0
rmse,0,1.8512347312326363,112,0,1
rmse,0,2.4729462970566796,112,0,2
rmse,0,1.968593548806038,111,0,3
rmse,0,1.9617363746763201,111,0,4
rmse,0,1.772169930466196,112,1,0
rmse,0,2.3304655556519336,112,1,1
rmse,0,1.9969361347858792,112,1,2
rmse,0,2.1608745632226234,111,1,3
rmse,0,2.188671869644169,111,1,4
rmse,0,2.073448960876275,112,2,0
rmse,0,2.0055265731416587,112,2,1
rmse,0,1.949805989150016,112,2,2
rmse,0,2.2392201353659305,111,2,3
rmse,0,2.018388851974054,111,2,4
rmse,0,1.7671257946423966,112,3,0
rmse,0,2.2865879051736653,112,3,1
rmse,0,2.231042420689084,112,3,2
rmse,0,1.930406917109197,111,3,3
rmse,0,2.0669915930490967,111,3,4
rmse,0,1.9798998497544764,112,4,0
rmse,0,1.9963366137953276,112,4,1
rmse,0,2.0361819049298835,112,4,2
rmse,0,2.3477479077381505,111,4,3
rmse,0,1.8760463013085134,111,4,4
