metric,no_targets_columns,value,n_samples,seed,split
rmse,0,2.5688331532986215,112,0,0
rmse,0,2.424057410312317,112,0,1
rmse,0,2.245519465143391,112,0,2
rmse,0,2.289449214652751,111,0,3
rmse,0,2.242924214874869,111,0,4
rmse,0,2.215031585910357,112,1,0
rmse,0,2.6183834302699336,112,1,1
rmse,0,2.106952291905632,112,1,2
rmse,0,2.577943429801024,111,1,3
rmse,0,2.2804780576187986,111,1,4
rmse,0,2.347713499174761,112,2,0
rmse,0,2.2306491574839002,112,2,1
rmse,0,2.1679961996881865,112,2,2
rmse,0,2.7496817947427488,111,2,3
rmse,0,2.2167971918052034,111,2,4
rmse,0,2.35833545461501,112,3,0
rmse,0,2.1441824299380254,112,3,1
rmse,0,2.540744053657258,112,3,2
rmse,0,2.1859942511174855,111,3,3
rmse,0,2.4788498554275837,111,3,4
rmse,0,2.2924301886205307,112,4,0
rmse,0,2.3721665201772137,112,4,1
rmse,0,2.299265589518173,112,4,2
rmse,0,2.5332593940494537,111,4,3
rmse,0,2.387637115619187,111,4,4
