metric,no_targets_columns,value,n_samples,seed,split
rmse,0,10.85842558690162,64,0,0
rmse,0,13.88544308645093,64,0,1
rmse,0,9.408382695774648,64,0,2
rmse,0,10.829820711157168,63,0,3
rmse,0,10.65022329565182,63,0,4
rmse,0,10.446588529157024,64,1,0
rmse,0,12.479762076314685,64,1,1
rmse,0,13.053546394680351,64,1,2
rmse,0,16.69014180180211,63,1,3
rmse,0,10.683846466159011,63,1,4
rmse,0,19.67376108354915,64,2,0
rmse,0,11.69948870914334,64,2,1
rmse,0,9.878651001888382,64,2,2
rmse,0,10.216361263149508,63,2,3
rmse,0,18.662112276899318,63,2,4
rmse,0,11.725641562500055,64,3,0
rmse,0,15.141257817331372,64,3,1
rmse,0,11.195097537177396,64,3,2
rmse,0,11.225718825042,63,3,3
rmse,0,13.05281834028115,63,3,4
rmse,0,12.37154478470114,64,4,0
rmse,0,16.76834757475409,64,4,1
rmse,0,10.392963763765623,64,4,2
rmse,0,9.021720086897576,63,4,3
rmse,0,12.064486008081177,63,4,4
