metric,no_targets_columns,value,n_samples,seed,split
rmse,0,11.629406825373753,64,0,0
rmse,0,17.763854976927444,64,0,1
rmse,0,11.200221477890242,64,0,2
rmse,0,17.279962834845993,63,0,3
rmse,0,10.542516535232693,63,0,4
rmse,0,17.294034592573357,64,1,0
rmse,0,23.01627388999897,64,1,1
rmse,0,12.808216274506629,64,1,2
rmse,0,20.027092817836657,63,1,3
rmse,0,10.962040188467098,63,1,4
rmse,0,30.392101929731492,64,2,0
rmse,0,11.945172716193905,64,2,1
rmse,0,18.091984669965935,64,2,2
rmse,0,15.772914216774087,63,2,3
rmse,0,20.514571180118516,63,2,4
rmse,0,15.419440088958554,64,3,0
rmse,0,18.987612088682063,64,3,1
rmse,0,14.615885651632919,64,3,2
rmse,0,10.897547930261586,63,3,3
rmse,0,14.98165983574962,63,3,4
rmse,0,17.05969482573745,64,4,0
rmse,0,25.549582910429475,64,4,1
rmse,0,12.004550342614065,64,4,2
rmse,0,15.743754822664561,63,4,3
rmse,0,19.040754237907233,63,4,4
