metric,no_targets_columns,value,n_samples,seed,split
rmse,0,12.918494798032235,64,0,0
rmse,0,13.104364190669608,64,0,1
rmse,0,10.737588289534477,64,0,2
rmse,0,13.402440209104354,63,0,3
rmse,0,11.186649976849246,63,0,4
rmse,0,11.75571384975277,64,1,0
rmse,0,13.036499852703722,64,1,1
rmse,0,12.701920659218864,64,1,2
rmse,0,13.643580090562397,63,1,3
rmse,0,12.542280714128077,63,1,4
rmse,0,13.552921228839345,64,2,0
rmse,0,14.977231831400076,64,2,1
rmse,0,9.332456266192505,64,2,2
rmse,0,11.247968536879974,63,2,3
rmse,0,15.098635346010441,63,2,4
rmse,0,12.572688846349319,64,3,0
rmse,0,12.16994091400288,64,3,1
rmse,0,13.65065259578351,64,3,2
rmse,0,10.400908700295124,63,3,3
rmse,0,11.927297265964114,63,3,4
rmse,0,13.804674297192612,64,4,0
rmse,0,11.190693073318837,64,4,1
rmse,0,13.342852556823754,64,4,2
rmse,0,10.786917487520695,63,4,3
rmse,0,13.391595950344998,63,4,4
