metric,no_targets_columns,value,n_samples,seed,split
rmse,0,15.701378767972667,64,0,0
rmse,0,26.55530426165201,64,0,1
rmse,0,13.56319282671684,64,0,2
rmse,0,18.637576751354715,63,0,3
rmse,0,15.088929270058376,63,0,4
rmse,0,23.255519064490546,64,1,0
rmse,0,26.385273726400722,64,1,1
rmse,0,13.486346186055796,64,1,2
rmse,0,22.679783776909726,63,1,3
rmse,0,17.757171654923916,63,1,4
rmse,0,38.71334944214966,64,2,0
rmse,0,17.163383623062177,64,2,1
rmse,0,23.286500518382255,64,2,2
rmse,0,16.923607526879515,63,2,3
rmse,0,27.235202681457366,63,2,4
rmse,0,23.01638980957552,64,3,0
rmse,0,20.985145954946894,64,3,1
rmse,0,23.1052540000642,64,3,2
rmse,0,11.189748125457267,63,3,3
rmse,0,21.797301740240933,63,3,4
rmse,0,22.366704843810147,64,4,0
rmse,0,27.29308847600467,64,4,1
rmse,0,16.927808137063387,64,4,2
rmse,0,14.549114963261378,63,4,3
rmse,0,25.761729646777834,63,4,4
