metric,no_targets_columns,value,n_samples,seed,split
rmse,0,11.198267588002896,64,0,0
rmse,0,14.544583503819233,64,0,1
rmse,0,9.196662031306312,64,0,2
rmse,0,11.518982208238794,63,0,3
rmse,0,10.60689693013372,63,0,4
rmse,0,12.175280341398462,64,1,0
rmse,0,13.090118027331288,64,1,1
rmse,0,13.506735150004715,64,1,2
rmse,0,17.69429360896653,63,1,3
rmse,0,11.059279909905145,63,1,4
rmse,0,20.48863631529249,64,2,0
rmse,0,12.919527633931208,64,2,1
rmse,0,9.989118790997043,64,2,2
rmse,0,10.974548460791407,63,2,3
rmse,0,18.568073461432398,63,2,4
rmse,0,11.780209934633843,64,3,0
rmse,0,16.607855826864935,64,3,1
rmse,0,12.825933572200174,64,3,2
rmse,0,12.199553726345687,63,3,3
rmse,0,13.764140349035195,63,3,4
rmse,0,12.064102659653752,64,4,0
rmse,0,17.21800700989878,64,4,1
rmse,0,11.224869861959949,64,4,2
rmse,0,10.803901114435043,63,4,3
rmse,0,12.759465670408408,63,4,4
