metric,no_targets_columns,value,n_samples,seed,split
rmse,0,0.3714318368403307,52,0,0
rmse,0,0.39112524938095056,51,0,1
rmse,0,0.5533495563122575,51,0,2
rmse,0,0.626161696660883,51,0,3
rmse,0,0.5530319200114786,51,0,4
rmse,0,0.5143412444953703,52,1,0
rmse,0,0.5552927085191087,51,1,1
rmse,0,0.4901670917445413,51,1,2
rmse,0,0.3369010893032015,51,1,3
rmse,0,0.6640780875159622,51,1,4
rmse,0,0.6538380330644706,52,2,0
rmse,0,0.5587581473526413,51,2,1
rmse,0,0.43145649591227553,51,2,2
rmse,0,0.4583608170956905,51,2,3
rmse,0,0.4108660197049246,51,2,4
rmse,0,0.40335112422475206,52,3,0
rmse,0,0.3270807608485858,51,3,1
rmse,0,0.5851586165695244,51,3,2
rmse,0,0.47887734821224986,51,3,3
rmse,0,0.6706702899062282,51,3,4
rmse,0,0.5638816905907269,52,4,0
rmse,0,0.48876121605569545,51,4,1
rmse,0,0.6340702003868087,51,4,2
rmse,0,0.3564846173392157,51,4,3
rmse,0,0.5999715675683706,51,4,4
