metric,no_targets_columns,value,n_samples,seed,split
rmse,0,72.59137168920391,64,0,0
rmse,0,86.68937421022034,64,0,1
rmse,0,89.07403131802822,64,0,2
rmse,0,91.33474898414775,63,0,3
rmse,0,71.32499678413089,63,0,4
rmse,0,87.79588056846782,64,1,0
rmse,0,102.30361069908912,64,1,1
rmse,0,81.40927268543386,64,1,2
rmse,0,79.80425002097849,63,1,3
rmse,0,79.40274258305229,63,1,4
rmse,0,63.07562531372952,64,2,0
rmse,0,75.02292765844878,64,2,1
rmse,0,114.82365332633213,64,2,2
rmse,0,101.75074660359455,63,2,3
rmse,0,82.934700567466,63,2,4
rmse,0,86.81841202142381,64,3,0
rmse,0,87.99908629887976,64,3,1
rmse,0,81.52979426674605,64,3,2
rmse,0,58.02835020361077,63,3,3
rmse,0,95.88874225184331,63,3,4
rmse,0,82.94578038778062,64,4,0
rmse,0,118.7375660644482,64,4,1
rmse,0,70.67291696975187,64,4,2
rmse,0,91.39386715698508,63,4,3
rmse,0,99.78897592695681,63,4,4
