metric,no_targets_columns,value,n_samples,seed,split
rmse,0,11.156628222801979,64,0,0
rmse,0,12.510962912674987,64,0,1
rmse,0,10.56187007492267,64,0,2
rmse,0,13.025211854317476,63,0,3
rmse,0,9.807744296315638,63,0,4
rmse,0,12.83729497267917,64,1,0
rmse,0,17.546175292549496,64,1,1
rmse,0,11.373191821020635,64,1,2
rmse,0,15.87643537699115,63,1,3
rmse,0,11.030755122946138,63,1,4
rmse,0,17.805490739695745,64,2,0
rmse,0,11.69733730683853,64,2,1
rmse,0,13.2325687503053,64,2,2
rmse,0,11.60200209679563,63,2,3
rmse,0,13.697254069581575,63,2,4
rmse,0,12.95245480163853,64,3,0
rmse,0,9.761189136680523,64,3,1
rmse,0,13.452235066875796,64,3,2
rmse,0,12.327703014083003,63,3,3
rmse,0,9.347826980629018,63,3,4
rmse,0,10.452516765524065,64,4,0
rmse,0,14.654442262137039,64,4,1
rmse,0,14.086636720730302,64,4,2
rmse,0,12.20423010440461,63,4,3
rmse,0,13.499319447012327,63,4,4
